field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.fluid_pressure,field.temperature,field.measured.pitch,field.measured.roll,field.measured.yaw,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist,label
0.873,-0.162,0.166,-0.40207265,0.02941995,13.2978174,-134000.0,399000.0,-330000.0,97292.00439,58.1,0.280693769,-30.35996819,93.9836731,0.10999999725,-564.51220705,-304.32199380500003,4.5,0
0.521,-0.1355,0.182,-0.505042475,-0.132389775,12.67999845,-131000.0,385000.0,-347500.0,97290.7135,58.095,0.280693769,-30.35996819,93.9836731,0.119999997,-566.9298096,-391.9764404,5.0,0
0.169,-0.109,0.198,-0.6080123,-0.2941995,12.0621795,-128000.0,371000.0,-365000.0,97289.42261,58.09,2.435922623,-20.66873741,88.2541275,0.119999997,-469.8652344,-394.1911011,7.0,0
-0.1329999999999999,-0.101,0.228,-0.652142225,-0.26477955,11.390423975,-128500.0,362500.0,-371500.0,97287.94861,58.085,2.435922623,-20.66873741,88.2541275,0.119999997,-469.8652344,-394.1911011,7.0,0
-0.435,-0.093,0.258,-0.69627215,-0.2353596,10.71866845,-129000.0,354000.0,-378000.0,97286.47461,58.08,2.435922623,-20.66873741,88.2541275,0.119999997,-469.8652344,-394.1911011,7.0,0
-0.441,-0.11825,0.248,-0.6006573125,-0.201036325,10.919704775,-130250.0,358250.0,-374500.0,97287.213135,58.08,2.435922623,-20.66873741,88.2541275,0.099999994,-464.6329956,-396.3973694,9.0,0
-0.447,-0.1435,0.238,-0.505042475,-0.16671305,11.1207411,-131500.0,362500.0,-371000.0,97287.95166,58.08,2.435922623,-20.66873741,88.2541275,0.0799999965,-460.6949768,-397.487854,10.0,0
-0.453,-0.16875,0.228,-0.4094276375,-0.132389775,11.321777425,-132750.0,366750.0,-367500.0,97288.690185,58.08,2.435922623,-20.66873741,88.2541275,0.059999999,-456.756958,-398.5783386,11.0,0
-0.459,-0.194,0.218,-0.3138128,-0.0980665,11.52281375,-134000.0,371000.0,-364000.0,97289.42871,58.08,2.435922623,-20.66873741,88.2541275,0.059999999,-456.756958,-398.5783386,11.0,0
-0.476,-0.1615,0.2175,-0.357942725,0.004903325,11.34629405,-131000.0,379000.0,-352500.0,97287.4176,58.075,2.435922623,-20.66873741,88.2541275,0.059999999,-456.756958,-398.5783386,11.0,0
-0.493,-0.129,0.217,-0.40207265,0.10787315,11.16977435,-128000.0,387000.0,-341000.0,97285.40649,58.07,2.435922623,-20.66873741,88.2541275,0.01,-439.8429871,-400.7254334,14.0,0
-0.4629999999999999,-0.1435,0.205,-0.348136075,0.0539365750000006,11.1599677,-123500.0,394500.0,-331500.0,97285.482785,58.07,2.435922623,-20.66873741,88.2541275,0.01,-439.8429871,-400.7254334,14.0,0
