field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.fluid_pressure,field.temperature,field.measured.pitch,field.measured.roll,field.measured.yaw,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist,label
-0.04,0.041333333,0.064333333,-0.022882183,0.4118793,7.802824517,-188333.3333,96666.66667,-855666.6667,98177.34985,32.08,-0.246220425,1.027297974,-87.28736877,-0.140000001,-0.766468048,-40.37721252,3.0,0
-0.01,0.024666667,0.065666667,-0.006537767,0.4314926,8.280081483,-197666.6667,103333.3333,-867333.3333,98176.15357,32.08,-0.464429178,1.116122783,-87.7624855,-0.144999996,-0.766468048,-39.75527954,3.5,0
0.02,0.008,0.067,0.00980665,0.4511059,8.75733845,-207000.0,110000.0,-879000.0,98174.95728,32.08,-0.68263793,1.204947591,-88.23760223,-0.149999991,-0.766468048,-39.13334656,4.0,0
0.012,0.010333333,0.067,-0.04903325,0.496870267,8.6690786,-211333.3333,117000.0,-888666.6667,98174.70297,32.07666667,-0.68263793,1.204947591,-88.23760223,-0.149999991,-0.766468048,-39.13334656,4.0,0
0.004,0.012666667,0.067,-0.10787315,0.542634633,8.58081875,-215666.6667,124000.0,-898333.3333,98174.44865,32.07333333,-0.68263793,1.204947591,-88.23760223,-0.149999991,-0.766468048,-39.13334656,4.0,0
-0.004,0.015,0.067,-0.16671305,0.588399,8.4925589,-220000.0,131000.0,-908000.0,98174.19434,32.07,-0.68263793,1.204947591,-88.23760223,-0.149999991,-1.083040238,-242.9126663,4.5,0
0.143,0.017,0.046,-0.1569064,0.622722275,9.095667875,-226500.0,133500.0,-928000.0,98175.62256,32.07,-0.68263793,1.204947591,-88.23760223,-0.149999991,-1.399612427,-446.6919861,5.0,0
0.29,0.019,0.025,-0.14709975,0.65704555,9.69877685,-233000.0,136000.0,-948000.0,98177.05078,32.07,-0.68263793,1.204947591,-88.23760223,-0.119999997,98.60038757,-445.440918,6.0,0
0.575,0.0225,-0.013,0.00980665,0.475622525,9.586000375,-233000.0,136000.0,-948000.0,98177.15759,32.07,-0.68263793,1.204947591,-88.23760223,-0.119999997,98.60038757,-445.440918,6.0,0
0.86,0.026,-0.051,0.16671305,0.2941995,9.4732239,-233000.0,136000.0,-948000.0,98177.2644,32.07,-0.68263793,1.204947591,-88.23760223,-0.119999997,98.60038757,-445.440918,6.0,0
0.943,0.030666667,-0.061666667,0.042495483,0.336694983,9.5516771,-230000.0,132333.3333,-940666.6667,98177.2644,32.07,-0.68263793,1.204947591,-88.23760223,-0.104999997,98.07691574,-444.8153687,7.0,0
1.026,0.035333333,-0.072333333,-0.081722083,0.379190467,9.6301303,-227000.0,128666.6667,-933333.3333,98177.2644,32.07,-0.68263793,1.204947591,-88.23760223,-0.089999996,97.55344391,-444.1898193,8.0,0
1.109,0.04,-0.083,-0.20593965,0.42168595,9.7085835,-224000.0,125000.0,-926000.0,98177.2644,32.07,-0.68263793,1.204947591,-88.23760223,-0.089999996,97.55344391,-444.1898193,8.0,0
1.072333333,0.046333333,-0.079333333,-0.241897367,0.457643667,9.407846233,-208666.6667,97000.0,-891000.0,98175.64087,32.06666667,-0.68263793,1.204947591,-88.23760223,-0.049999997,97.55344391,-442.9387512,9.0,0
1.035666667,0.052666667,-0.075666667,-0.277855083,0.493601383,9.107108967,-193333.3333,69000.0,-856000.0,98174.01733,32.06333333,-1.678834796,14.59521484,-88.38201141,-0.049999997,97.55344391,-442.9387512,9.0,0
0.999,0.059,-0.072,-0.3138128,0.5295591,8.8063717,-178000.0,41000.0,-821000.0,98172.3938,32.06,-1.678834796,14.59521484,-88.38201141,-0.024999999,129.1083794,-442.3132172,9.5,0
0.919,0.0485,-0.075,-0.36284605,0.701175475,9.017214675,-160000.0,3000.0,-790000.0,98174.70703,32.06,-1.678834796,14.59521484,-88.38201141,0.0,160.6633148,-441.6876831,10.0,0
0.839,0.038,-0.078,-0.4118793,0.87279185,9.22805765,-142000.0,-35000.0,-759000.0,98177.02026,32.06,-1.678834796,14.59521484,-88.38201141,0.0,160.6633148,-441.6876831,10.0,0
0.7265,0.039,-0.091,-0.42168595,0.8433719,8.968181425,-116000.0,-95500.0,-700500.0,98176.36414,32.06,-1.678834796,14.59521484,-88.38201141,0.035,160.6633148,-441.0621491,10.5,0
0.614,0.04,-0.104,-0.4314926,0.81395195,8.7083052,-90000.0,-156000.0,-642000.0,98175.70801,32.06,-1.678834796,14.59521484,-88.38201141,0.07,160.6633148,-440.436615,11.0,0
0.569333333,0.044666667,-0.111666667,-0.503408033,0.820489717,8.56120545,-90000.0,-156000.0,-642000.0,98175.70801,32.06,-1.678834796,14.59521484,-88.38201141,0.105000001,166.2053604,-439.811081,12.0,0
0.524666667,0.049333333,-0.119333333,-0.575323467,0.827027483,8.4141057,-90000.0,-156000.0,-642000.0,98175.70801,32.06,-1.678834796,14.59521484,-88.38201141,0.140000001,171.747406,-439.1855469,13.0,0
0.48,0.054,-0.127,-0.6472389,0.83356525,8.26700595,-90000.0,-156000.0,-642000.0,98175.70801,32.06,-1.678834796,14.59521484,-88.38201141,0.140000001,171.747406,-439.1855469,13.0,0
0.3955,0.0505,-0.1485,-0.7060788,0.97085835,8.09048625,-69500.0,-190500.0,-602000.0,98176.31531,32.055,-2.552682221,22.07220459,-87.6443634,0.219999996,175.7917709,-438.2599259,13.75,0
0.311,0.047,-0.17,-0.7649187,1.10815145,7.91396655,-49000.0,-225000.0,-562000.0,98176.92261,32.05,-3.426529646,29.54919434,-86.90671539,0.29999999,179.8361359,-437.3343048,14.5,0
0.291333333,0.046,-0.186333333,-0.742036517,1.065655967,7.8845466,-49000.0,-225000.0,-562000.0,98176.92261,32.05,-3.426529646,29.54919434,-86.90671539,0.329999988,183.8805008,-437.0257645,14.75,0
0.271666667,0.045,-0.202666667,-0.719154333,1.023160483,7.85512665,-49000.0,-225000.0,-562000.0,98176.92261,32.05,-3.426529646,29.54919434,-86.90671539,0.359999985,187.9248657,-436.7172241,15.0,0
0.252,0.044,-0.219,-0.69627215,0.980665,7.8257067,-49000.0,-225000.0,-562000.0,98176.92261,32.05,-3.426529646,29.54919434,-86.90671539,0.359999985,187.9248657,-436.7172241,15.0,0
0.204,0.047666667,-0.227,-0.77472535,1.016622717,7.8257067,-40333.33333,-231333.3333,-547000.0,98176.65812,32.05,-3.426529646,29.54919434,-86.90671539,0.5,187.9248657,-435.4914856,16.0,0
0.156,0.051333333,-0.235,-0.85317855,1.052580433,7.8257067,-31666.66667,-237666.6667,-532000.0,98176.39364,32.05,-3.426529646,29.54919434,-86.90671539,0.5,187.9248657,-435.4914856,16.0,0
0.108,0.055,-0.243,-0.93163175,1.08853815,7.8257067,-23000.0,-244000.0,-517000.0,98176.12915,32.05,-3.426529646,29.54919434,-86.90671539,0.669999957,202.6749573,-434.2826843,17.0,0
0.075333333,0.061666667,-0.250666667,-0.95124505,0.97085835,7.8649333,-10333.33333,-259000.0,-502666.6667,98176.72933,32.04666667,-3.426529646,29.54919434,-86.90671539,0.774999976,202.6749573,-433.6740418,18.0,0
0.042666667,0.068333333,-0.258333333,-0.97085835,0.85317855,7.9041599,2333.333333,-274000.0,-488333.3333,98177.32951,32.04333333,-3.426529646,29.54919434,-86.90671539,0.879999995,202.6749573,-433.0653992,19.0,0
0.01,0.075,-0.266,-0.99047165,0.73549875,7.9433865,15000.0,-289000.0,-474000.0,98177.92969,32.04,-5.491722942,31.66170121,-84.97201157,0.879999995,202.6749573,-433.0653992,19.0,0
-0.01,0.065,-0.268,-1.01008495,1.01008495,7.87473995,15000.0,-289000.0,-474000.0,98177.92969,32.04,-7.556916237,33.77420807,-83.03730774,0.879999995,202.6749573,-433.0653992,19.0,0
-0.001333333,0.066333333,-0.272333333,-1.065655967,1.006816067,7.63938035,26333.33333,-292333.3333,-464666.6667,98178.94287,32.04,-7.556916237,33.77420807,-83.03730774,1.100000024,223.5237122,-431.8650818,20.0,0
0.007333333,0.067666667,-0.276666667,-1.121226983,1.003547183,7.40402075,37666.66667,-295666.6667,-455333.3333,98179.95606,32.04,-7.556916237,33.77420807,-83.03730774,1.100000024,223.5237122,-431.8650818,20.0,0
0.016,0.069,-0.281,-1.176798,1.0002783,7.16866115,49000.0,-299000.0,-446000.0,98180.96924,32.04,-7.556916237,33.77420807,-83.03730774,1.230000019,223.5237122,-431.2691346,20.5,0
-0.0155,0.0545,-0.2775,-1.2356379,1.064021525,7.2961476,56000.0,-309000.0,-436000.0,98180.91431,32.04,-7.556916237,33.77420807,-83.03730774,1.360000014,223.5237122,-430.6731873,21.0,0
-0.047,0.04,-0.274,-1.2944778,1.12776475,7.42363405,63000.0,-319000.0,-426000.0,98180.85938,32.04,-7.556916237,33.77420807,-83.03730774,1.504999995,230.3605042,-430.0814667,21.5,0
