field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.fluid_pressure,field.temperature,field.measured.pitch,field.measured.roll,field.measured.yaw,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist,label
-0.347,-0.024,0.037,0.42168595,0.5687857,9.32612415,-64000.0,-176000.0,-468000.0,96934.42993,60.44,-0.059789661,0.713456631,-81.00630951,0.07,-223.2211151,-43.17393875,1.0,0
-0.1099999999999999,-0.0336666666666666,0.0073333333333333,0.5066769166666667,0.5459035166666666,10.019127416666668,-70666.66666666667,-172333.33333333334,-471333.3333333333,96933.9152,60.44,-0.059789661,0.713456631,-81.00630951,0.159999996,-315.1847839,-41.25020599,3.0,0
0.127,-0.0433333333333333,-0.0223333333333333,0.5916678833333333,0.5230213333333333,10.712130683333331,-77333.33333333333,-168666.66666666666,-474666.6666666667,96933.40047,60.44,-0.059789661,0.713456631,-81.00630951,0.159999996,-315.1847839,-41.25020599,3.0,0
0.364,-0.053,-0.052,0.67665885,0.50013915,11.40513395,-84000.0,-165000.0,-478000.0,96932.88574,60.44,-0.059789661,0.713456631,-81.00630951,0.204999998,-324.07302855,-170.41482164500002,4.0,0
0.5425,-0.0545,-0.078,0.5099458,0.32361945,11.488490475,-72500.0,-162500.0,-473500.0,96937.4115,60.435,-0.059789661,0.713456631,-81.00630951,0.25,-332.9612732,-299.5794373,5.0,0
0.721,-0.056,-0.104,0.34323275,0.14709975,11.571847,-61000.0,-160000.0,-469000.0,96941.93726,60.43,-0.059789661,0.713456631,-81.00630951,0.25,-332.9612732,-299.5794373,5.0,0
0.845,-0.0825,-0.105,0.26477955,0.0392266,11.969016325,-53500.0,-171000.0,-460500.0,96939.431765,60.43,-0.059789661,0.713456631,-81.00630951,0.319999993,-239.9442749,-297.7111816,7.0,0
0.969,-0.109,-0.106,0.18632635,-0.06864655,12.36618565,-46000.0,-182000.0,-452000.0,96936.92627,60.43,0.47682938,4.763682365,-79.85664368,0.319999993,-239.9442749,-297.7111816,7.0,0
0.9506666666666668,-0.1003333333333333,-0.0876666666666666,0.1111420333333333,0.0424954833333333,12.457714383333334,-45333.333333333336,-192666.66666666663,-447000.0,96935.79915333333,60.42666666666667,0.47682938,4.763682365,-79.85664368,0.344999999,-240.73877715,-296.78134155,8.0,0
0.9323333333333332,-0.0916666666666666,-0.0693333333333333,0.0359577166666666,0.1536375166666666,12.549243116666666,-44666.66666666666,-203333.3333333333,-442000.0,96934.67203666669,60.42333333333333,0.47682938,4.763682365,-79.85664368,0.370000005,-241.5332794,-295.8515015,9.0,0
0.914,-0.083,-0.051,-0.0392266,0.26477955,12.64077185,-44000.0,-214000.0,-437000.0,96933.54492,60.42,0.47682938,4.763682365,-79.85664368,0.370000005,-241.5332794,-295.8515015,9.0,0
0.877,-0.0576666666666666,-0.0443333333333333,0.0555710166666666,0.2713173166666666,12.379261183333334,-48000.0,-225000.0,-433666.6666666667,96933.48999,60.41666666666666,0.47682938,4.763682365,-79.85664368,0.389999986,-238.672821,-293.9833374,11.0,0
0.8400000000000001,-0.0323333333333333,-0.0376666666666666,0.1503686333333333,0.2778550833333333,12.117750516666666,-52000.0,-236000.0,-430333.3333333333,96933.43506,60.41333333333333,0.47682938,4.763682365,-79.85664368,0.389999986,-238.672821,-293.9833374,11.0,0
0.803,-0.007,-0.031,0.24516625,0.28439285,11.85623985,-56000.0,-247000.0,-427000.0,96933.38013,60.41,0.71352686,11.3167490975,-79.30821991,0.389999986,-245.3642807,-293.057724,12.0,0
0.777,-0.003,-0.0395,0.2549729,0.26477955,11.351197375,-55000.0,-262500.0,-415500.0,96932.467655,60.41,0.95022434,17.86981583,-78.75979614,0.389999986,-252.0557404,-292.1321106,13.0,0
0.751,0.001,-0.048,0.26477955,0.24516625,10.8461549,-54000.0,-278000.0,-404000.0,96931.55518,60.41,0.95022434,17.86981583,-78.75979614,0.389999986,-252.0557404,-292.1321106,13.0,0
0.7073333333333334,-0.0006666666666666,-0.0543333333333333,0.1242175666666666,0.392266,10.77750835,-51000.0,-286666.6666666667,-396000.0,96933.65682333332,60.406666666666666,0.95022434,17.86981583,-78.75979614,0.3799999955,-253.3635178,-291.21072389999995,14.0,0
0.6636666666666666,-0.0023333333333333,-0.0606666666666666,-0.0163444166666666,0.53936575,10.7088618,-48000.0,-295333.3333333333,-388000.0,96935.75846666668,60.40333333333333,0.95022434,17.86981583,-78.75979614,0.370000005,-254.6712952,-290.2893372,15.0,0
