field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.fluid_pressure,field.temperature,field.measured.pitch,field.measured.roll,field.measured.yaw,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist,label
0.631666667,-0.236,0.212666667,-1.356586583,1.9024901,11.9248864,294333.3333,174000.0,-366333.3333,97286.26505,38.60666667,-0.033101872,-24.79742241,19.21140862,-0.479999974,-1111.598145,-30.81369782,11.5,0
0.478333333,-0.229,0.201333333,-1.379468767,1.85345685,13.337044,293666.6667,161000.0,-373666.6667,97285.84188,38.60333333,-0.033101872,-24.79742241,19.21140862,-0.529999971,-1111.598145,-29.44503021,13.0,0
0.325,-0.222,0.19,-1.40235095,1.8044236,14.7492016,293000.0,148000.0,-381000.0,97285.4187,38.6,-0.033101872,-24.79742241,19.21140862,-0.680000007,-1117.021973,-26.74485397,15.0,0
0.318,-0.209333333,0.2,-1.4121576,1.846919083,15.06628328,291333.3333,142333.3333,-386333.3333,97285.0769,38.6,-0.033101872,-24.79742241,19.21140862,-0.680000007,-1117.021973,-26.74485397,15.0,0
0.311,-0.196666667,0.21,-1.42196425,1.889414567,15.38336497,289666.6667,136666.6667,-391666.6667,97284.73511,38.6,-0.033101872,-24.79742241,19.21140862,-0.680000007,-1117.021973,-26.74485397,15.0,0
0.304,-0.184,0.22,-1.4317709,1.93191005,15.70044665,288000.0,131000.0,-397000.0,97284.39331,38.6,-0.033101872,-24.79742241,19.21140862,-0.859999955,-1090.091187,-512.739502,18.0,0
0.132,-0.146,0.2335,-1.475900825,1.8828768,13.69989005,281000.0,119500.0,-402500.0,97281.44837,38.595,-0.033101872,-24.79742241,19.21140862,-0.859999955,-1090.091187,-512.739502,18.0,0
-0.04,-0.108,0.247,-1.52003075,1.83384355,11.69933345,274000.0,108000.0,-408000.0,97278.50342,38.59,2.629291058,-13.66551781,13.37676144,-1.100000024,-990.0911255,-513.4411621,21.0,0
-0.242333333,-0.083,0.245,-1.5298374,1.93191005,11.4541672,269000.0,108666.6667,-410333.3333,97276.6683,38.58666667,2.629291058,-13.66551781,13.37676144,-1.100000024,-990.0911255,-513.4411621,21.0,0
-0.444666667,-0.058,0.243,-1.53964405,2.02997655,11.20900095,264000.0,109333.3333,-412666.6667,97274.83317,38.58333333,2.629291058,-13.66551781,13.37676144,-1.235000015,-961.282074,-513.766388,22.0,0
-0.647,-0.033,0.241,-1.5494507,2.12804305,10.9638347,259000.0,110000.0,-415000.0,97272.99805,38.58,2.629291058,-13.66551781,13.37676144,-1.370000005,-932.4730225,-514.0916138,23.0,0
-0.718666667,0.001,0.189333333,-1.53964405,2.209765133,11.23515202,251333.3333,124000.0,-415666.6667,97271.78345,38.58,2.629291058,-13.66551781,13.37676144,-1.370000005,-932.4730225,-514.0916138,23.0,0
-0.790333333,0.035,0.137666667,-1.5298374,2.291487217,11.50646933,243666.6667,138000.0,-416333.3333,97270.56885,38.58,2.629291058,-13.66551781,13.37676144,-1.519999981,-932.4730225,-514.3959046,24.5,0
-0.862,0.069,0.086,-1.52003075,2.3732093,11.77778665,236000.0,152000.0,-417000.0,97269.35425,38.58,2.629291058,-13.66551781,13.37676144,-1.669999957,-932.4730225,-514.7001953,26.0,0
-0.752,0.141,-0.08,-1.569064,1.87307015,10.198916,215000.0,189000.0,-411000.0,97269.98291,38.57,2.629291058,-13.66551781,13.37676144,-1.669999957,-932.4730225,-514.7001953,26.0,0
-0.712,0.143333333,-0.118,-1.605021717,1.654054967,10.2381426,205666.6667,203333.3333,-406000.0,97266.50391,38.56666667,2.213073612,-18.01393636,12.5270106,-1.769999941,-914.741923,-514.8805338,27.0,0
-0.672,0.145666667,-0.156,-1.640979433,1.435039783,10.2773692,196333.3333,217666.6667,-401000.0,97263.0249,38.56333333,1.796856165,-22.36235492,11.67725977,-1.869999925,-897.0108236,-515.0608724,28.0,0
-0.632,0.148,-0.194,-1.67693715,1.2160246,10.3165958,187000.0,232000.0,-396000.0,97259.5459,38.56,1.380638719,-26.71077347,10.82750893,-1.969999909,-879.2797241,-515.2412109,29.0,0
-0.4815,0.1275,-0.24,-1.681840475,0.769822025,9.0417313,173000.0,245000.0,-393000.0,97258.77686,38.56,1.380638719,-26.71077347,10.82750893,-2.269999981,-879.2797241,-515.7225952,31.0,0
-0.331,0.107,-0.286,-1.6867438,0.32361945,7.7668668,159000.0,258000.0,-390000.0,97258.00781,38.56,1.380638719,-26.71077347,10.82750893,-2.269999981,-879.2797241,-515.7225952,31.0,0
-0.259333333,0.096666667,-0.258,-1.6867438,0.12748645,7.75706015,150000.0,266666.6667,-389333.3333,97256.76066,38.55666667,1.380638719,-26.71077347,10.82750893,-2.539999962,-879.2797241,-516.1537476,34.0,0
-0.187666667,0.086333333,-0.23,-1.6867438,-0.06864655,7.7472535,141000.0,275333.3333,-388666.6667,97255.51351,38.55333333,1.380638719,-26.71077347,10.82750893,-2.539999962,-879.2797241,-516.1537476,34.0,0
-0.116,0.076,-0.202,-1.6867438,-0.26477955,7.73744685,132000.0,284000.0,-388000.0,97254.26636,38.55,1.380638719,-26.71077347,10.82750893,-2.659999967,-861.461731,-516.347992,35.0,0
-0.0575,0.0865,-0.1225,-1.691647125,-0.387362675,7.546217175,126000.0,292500.0,-390000.0,97251.01929,38.55,1.380638719,-26.71077347,10.82750893,-2.779999971,-843.6437378,-516.5422363,36.0,0
0.001,0.097,-0.043,-1.69655045,-0.5099458,7.3549875,120000.0,301000.0,-392000.0,97247.77222,38.55,1.380638719,-26.71077347,10.82750893,-2.779999971,-843.6437378,-516.5422363,36.0,0
-0.002,0.097,0.02,-1.722701517,-0.542634633,7.152316733,117666.6667,304666.6667,-394333.3333,97246.57186,38.54666667,1.315203906,-27.61684418,11.84619332,-2.879999995,-821.7145691,-516.7197876,37.5,0
-0.005,0.097,0.083,-1.748852583,-0.575323467,6.949645967,115333.3333,308333.3333,-396666.6667,97245.3715,38.54333333,1.249769092,-28.52291489,12.86487771,-2.980000019,-799.7854004,-516.8973389,39.0,0
-0.008,0.097,0.146,-1.77500365,-0.6080123,6.7469752,113000.0,312000.0,-399000.0,97244.17114,38.54,1.184334279,-29.42898559,13.88356209,-3.059999943,-799.7854004,-517.0661927,40.0,0
-0.005,0.102,0.208,-1.770100325,-0.5295591,6.055606375,108000.0,313500.0,-401500.0,97243.71643,38.54,1.118899465,-30.3350563,14.90224648,-3.139999866,-799.7854004,-517.2350464,41.0,0
-0.002,0.107,0.27,-1.765197,-0.4511059,5.36423755,103000.0,315000.0,-404000.0,97243.26172,38.54,1.118899465,-30.3350563,14.90224648,-3.139999866,-799.7854004,-517.2350464,41.0,0
-0.034666667,0.102666667,0.285,-1.77500365,-0.336694983,5.367506433,102000.0,316000.0,-405000.0,97242.31771,38.53666667,1.118899465,-30.3350563,14.90224648,-3.269999981,-799.7854004,-517.5307007,44.0,0
-0.067333333,0.098333333,0.3,-1.7848103,-0.222284067,5.370775317,101000.0,317000.0,-406000.0,97241.3737,38.53333333,1.118899465,-30.3350563,14.90224648,-3.269999981,-799.7854004,-517.5307007,44.0,0
-0.1,0.094,0.315,-1.79461695,-0.10787315,5.3740442,100000.0,318000.0,-407000.0,97240.42969,38.53,1.118899465,-30.3350563,14.90224648,-3.269999981,-799.7854004,-517.5307007,44.0,0
-0.057,0.0995,0.3135,-1.770100325,-0.1569064,5.271074375,103000.0,315000.0,-406500.0,97242.19666,38.525,1.118899465,-30.3350563,14.90224648,-3.349999905,-769.2969971,-517.8265991,46.0,0
-0.014,0.105,0.312,-1.7455837,-0.20593965,5.16810455,106000.0,312000.0,-406000.0,97243.96362,38.52,-2.448999643,-30.54532623,12.27596188,-3.349999905,-769.2969971,-517.8265991,46.0,0
-0.051666667,0.096,0.314,-1.817499133,-0.130755333,5.387119733,111666.6667,311333.3333,-405000.0,97242.40519,38.52,-2.448999643,-30.54532623,12.27596188,-3.364999891,-769.2969971,-517.9532166,47.0,0
-0.089333333,0.087,0.316,-1.889414567,-0.055571017,5.606134917,117333.3333,310666.6667,-404000.0,97240.84676,38.52,-2.448999643,-30.54532623,12.27596188,-3.379999876,-769.2969971,-518.079834,48.0,0
-0.127,0.078,0.318,-1.96133,0.0196133,5.8251501,123000.0,310000.0,-403000.0,97239.28833,38.52,-2.448999643,-30.54532623,12.27596188,-3.379999876,-769.2969971,-518.079834,48.0,0
-0.111,0.075666667,0.305333333,-1.958061117,0.055571017,6.063778583,127666.6667,307666.6667,-401666.6667,97240.59855,38.51666667,-2.448999643,-30.54532623,12.27596188,-3.359999895,-742.12854,-518.3419189,51.0,0
-0.095,0.073333333,0.292666667,-1.954792233,0.091528733,6.302407067,132333.3333,305333.3333,-400333.3333,97241.90877,38.51333333,-2.448999643,-30.54532623,12.27596188,-3.359999895,-742.12854,-518.3419189,51.0,0
