field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.fluid_pressure,field.temperature,field.measured.pitch,field.measured.roll,field.measured.yaw,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist,label
0.556,-0.016,-0.068,-0.1569064,0.5491724,9.9243298,250000.0,-317000.0,-349000.0,98445.42236,37.51,0.70424962,7.06456995,-93.93001556,0.25,-158.5073547,-36.47436523,7.0,0
0.556,-0.016,-0.068,-0.1569064,0.5491724,9.9243298,250000.0,-317000.0,-349000.0,98445.42236,37.51,0.70424962,7.06456995,-93.93001556,0.274999991,-154.2403259,-35.6283245,8.0,0
0.556,-0.016,-0.068,-0.1569064,0.5491724,9.9243298,250000.0,-317000.0,-349000.0,98445.42236,37.51,0.70424962,7.06456995,-93.93001556,0.299999982,-149.9732971,-34.78228378,9.0,0
0.508,-0.032,-0.062,-0.102969825,0.48052585,10.2381426,250000.0,-317000.0,-349000.0,98446.65222,37.51,0.70424962,7.06456995,-93.93001556,0.299999982,-149.9732971,-34.78228378,9.0,0
0.46,-0.048,-0.056,-0.04903325,0.4118793,10.5519554,250000.0,-317000.0,-349000.0,98447.88208,37.51,0.70424962,7.06456995,-93.93001556,0.299999982,-149.9732971,-34.78228378,9.0,0
0.523,-0.041,-0.0595,0.0588399,0.46091255,10.27246588,261500.0,-324000.0,-342000.0,98446.19751,37.505,0.70424962,7.06456995,-93.93001556,0.349999994,-149.9732971,-392.0517273,10.0,0
0.586,-0.034,-0.063,0.16671305,0.5099458,9.99297635,273000.0,-331000.0,-335000.0,98444.51294,37.5,0.815668881,13.32552266,-93.1853447,0.374999985,-98.26993942,-391.2233124,11.0,0
0.7125,-0.0225,-0.0815,0.034323275,0.81395195,9.782133375,287000.0,-348500.0,-318500.0,98444.51294,37.5,0.927088141,19.58647537,-92.44067383,0.399999976,-46.56658173,-390.3948975,12.0,0
0.839,-0.011,-0.1,-0.0980665,1.1179581,9.5712904,301000.0,-366000.0,-302000.0,98444.51294,37.5,0.927088141,19.58647537,-92.44067383,0.399999976,-46.56658173,-390.3948975,12.0,0
0.749666667,-0.006666667,-0.119,-0.124217567,1.180066883,9.476492783,291000.0,-375666.6667,-298333.3333,98443.80697,37.5,0.927088141,19.58647537,-92.44067383,0.429999977,-46.56658173,-389.5664826,13.0,0
0.660333333,-0.002333333,-0.138,-0.150368633,1.242175667,9.381695167,281000.0,-385333.3333,-294666.6667,98443.10099,37.5,0.927088141,19.58647537,-92.44067383,0.459999979,-46.56658173,-388.7380676,14.0,0
0.571,0.002,-0.157,-0.1765197,1.30428445,9.28689755,271000.0,-395000.0,-291000.0,98442.39502,37.5,0.927088141,19.58647537,-92.44067383,0.494999975,-43.42737198,-387.9054413,14.5,0
0.5665,-0.0005,-0.183,-0.230456275,1.250347875,9.4928372,257500.0,-406000.0,-285000.0,98442.96265,37.5,0.927088141,19.58647537,-92.44067383,0.529999971,-40.28816223,-387.0728149,15.0,0
0.562,-0.003,-0.209,-0.28439285,1.1964113,9.69877685,244000.0,-417000.0,-279000.0,98443.53027,37.5,0.927088141,19.58647537,-92.44067383,0.529999971,-40.28816223,-387.0728149,15.0,0
0.543333333,0.003,-0.233666667,-0.366114933,1.356586583,9.0613446,240000.0,-422000.0,-275333.3333,98444.56583,37.5,0.927088141,19.58647537,-92.44067383,0.569999993,-40.28816223,-386.2486267,16.0,0
0.524666667,0.009,-0.258333333,-0.447837017,1.516761867,8.42391235,236000.0,-427000.0,-271666.6667,98445.6014,37.5,0.927088141,19.58647537,-92.44067383,0.610000014,-40.28816223,-385.4244385,17.0,0
0.506,0.015,-0.283,-0.5295591,1.67693715,7.7864801,232000.0,-432000.0,-268000.0,98446.63696,37.5,0.927088141,19.58647537,-92.44067383,0.610000014,-40.28816223,-385.4244385,17.0,0
0.429,0.01625,-0.31725,-0.546720737,1.5494507,7.81590005,229000.0,-438500.0,-261750.0,98446.85059,37.495,-1.10521996,34.5850563,-88.6423645,0.709999979,-36.75613403,-383.7760315,19.0,0
0.352,0.0175,-0.3515,-0.563882375,1.42196425,7.84532,226000.0,-445000.0,-255500.0,98447.06421,37.49,-1.10521996,34.5850563,-88.6423645,0.769999981,-36.75613403,-382.9518433,19.5,0
0.275,0.01875,-0.38575,-0.581044013,1.2944778,7.87473995,223000.0,-451500.0,-249250.0,98447.27784,37.485,-1.10521996,34.5850563,-88.6423645,0.829999983,-36.75613403,-382.127655,20.0,0
0.198,0.02,-0.42,-0.59820565,1.16699135,7.9041599,220000.0,-458000.0,-243000.0,98447.49146,37.48,-1.10521996,34.5850563,-88.6423645,0.883333305,-35.57427724,-381.581014,20.66666667,0
0.1855,0.0045,-0.4365,-0.6472389,1.142474725,8.183649425,228000.0,-459500.0,-239000.0,98449.58497,37.48,-1.10521996,34.5850563,-88.6423645,0.936666628,-34.39242045,-381.0343729,21.33333333,0
0.173,-0.011,-0.453,-0.69627215,1.1179581,8.46313895,236000.0,-461000.0,-235000.0,98451.67847,37.48,-1.10521996,34.5850563,-88.6423645,0.98999995,-33.21056366,-380.4877319,22.0,0
0.274,0.007,-0.469,-0.7649187,1.0002783,8.24739265,236000.0,-461000.0,-235000.0,98451.67847,37.48,-1.10521996,34.5850563,-88.6423645,0.98999995,-33.21056366,-380.4877319,22.0,0
0.288,-0.011333333,-0.469333333,-0.732229867,0.925093983,8.410836817,238333.3333,-460666.6667,-235000.0,98450.63477,37.48,-1.10521996,34.5850563,-88.6423645,1.169999957,-33.21056366,-378.8647156,24.0,0
0.302,-0.029666667,-0.469666667,-0.699541033,0.849909667,8.574280983,240666.6667,-460333.3333,-235000.0,98449.59106,37.48,-1.10521996,34.5850563,-88.6423645,1.169999957,-33.21056366,-378.8647156,24.0,0
0.316,-0.048,-0.47,-0.6668522,0.77472535,8.73772515,243000.0,-460000.0,-235000.0,98448.54736,37.48,-1.10521996,34.5850563,-88.6423645,1.389999986,14.03455734,-377.2417297,25.0,0
0.269,-0.069666667,-0.446,-0.7060788,0.614550067,9.009042467,246333.3333,-458666.6667,-231333.3333,98450.94808,37.47666667,-4.157566369,37.45021248,-84.34857178,1.389999986,14.03455734,-377.2417297,25.0,0
0.222,-0.091333333,-0.422,-0.7453054,0.454374783,9.280359783,249666.6667,-457333.3333,-227666.6667,98453.34879,37.47333333,-7.209912777,40.31536865,-80.05477905,1.389999986,14.03455734,-377.2417297,25.0,0
0.175,-0.113,-0.398,-0.784532,0.2941995,9.5516771,253000.0,-456000.0,-224000.0,98455.74951,37.47,-7.209912777,40.31536865,-80.05477905,1.514999986,18.99838448,-376.4344482,26.0,0
0.2525,-0.1215,-0.3685,-0.838468575,0.50013915,9.232960975,256500.0,-456000.0,-222500.0,98455.6427,37.465,-7.209912777,40.31536865,-80.05477905,1.639999986,23.96221161,-375.6271667,27.0,0
0.33,-0.13,-0.339,-0.89240515,0.7060788,8.91424485,260000.0,-456000.0,-221000.0,98455.53589,37.46,-7.209912777,40.31536865,-80.05477905,1.774999977,23.96221161,-374.8240967,27.5,0
0.367333333,-0.129,-0.331333333,-0.87279185,0.6668522,8.897900433,261333.3333,-457000.0,-219000.0,98455.53589,37.46,-7.209912777,40.31536865,-80.05477905,1.909999967,23.96221161,-374.0210266,28.0,0
0.404666667,-0.128,-0.323666667,-0.85317855,0.6276256,8.881556017,262666.6667,-458000.0,-217000.0,98455.53589,37.46,-7.209912777,40.31536865,-80.05477905,2.013333321,26.0532697,-373.4884745,28.66666667,0
0.442,-0.127,-0.316,-0.83356525,0.588399,8.8652116,264000.0,-459000.0,-215000.0,98455.53589,37.46,-7.209912777,40.31536865,-80.05477905,2.116666675,28.1443278,-372.9559225,29.33333333,0
0.364,-0.1445,-0.303,-0.877695175,0.632528925,9.36535075,270500.0,-456500.0,-209000.0,98458.04749,37.46,-7.209912777,40.31536865,-80.05477905,2.220000029,30.23538589,-372.4233704,30.0,0
