field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.fluid_pressure,field.temperature,field.measured.pitch,field.measured.roll,field.measured.yaw,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist,label
0.588,0.007,-0.028,0.3138128,0.4118793,11.6110736,9000.0,-55000.0,-510000.0,97424.98169,44.72,-1.707981706,-2.90670085,-64.66856384,-0.07,-460.9544678,-42.3638649,1.0,0
0.588,0.007,-0.028,0.3138128,0.4118793,11.6110736,9000.0,-55000.0,-510000.0,97424.98169,44.72,-1.707981706,-2.90670085,-64.66856384,-0.07,-460.9544678,-42.3638649,1.0,0
0.6699999999999999,0.0085,-0.028,0.2549729,0.1569064,11.62088025,14000.0,-61500.0,-506500.0,97429.470825,44.72,-1.707981706,-2.90670085,-64.66856384,-0.07,-460.9544678,-42.3638649,1.0,0
0.752,0.01,-0.028,0.196133,-0.0980665,11.6306869,19000.0,-68000.0,-503000.0,97433.95996,44.72,-1.707981706,-2.90670085,-64.66856384,-0.149999991,-461.5053101,-40.39543533,3.0,0
0.7875,0.015,0.0009999999999999,-0.0637432249999999,-0.08825985,11.2384209,21000.0,-85000.0,-504500.0,97431.54907,44.715,-1.707981706,-2.90670085,-64.66856384,-0.1999999955,-461.5053101,-132.54020116499998,4.0,0
0.823,0.02,0.03,-0.32361945,-0.0784532,10.8461549,23000.0,-102000.0,-506000.0,97429.13818,44.71,-1.707981706,-2.90670085,-64.66856384,-0.25,-461.5053101,-224.684967,5.0,0
0.7925,0.0419999999999999,0.055,-0.367749375,0.034323275,10.507825475,26500.0,-120500.0,-498000.0,97428.430175,44.71,-1.707981706,-2.90670085,-64.66856384,-0.25,-461.5053101,-224.684967,5.0,0
0.762,0.064,0.08,-0.4118793,0.14709975,10.16949605,30000.0,-139000.0,-490000.0,97427.72217,44.71,-1.707981706,-2.90670085,-64.66856384,-0.359999985,-364.5042419,-222.8168335,7.0,0
0.7093333333333334,0.07,0.0763333333333333,-0.4249548333333333,0.2222840666666666,9.587634816666666,33333.333333333336,-151666.66666666666,-484000.0,97424.83724,44.71,-1.707981706,-2.90670085,-64.66856384,-0.359999985,-364.5042419,-222.8168335,7.0,0
0.6566666666666666,0.076,0.0726666666666666,-0.4380303666666666,0.2974683833333333,9.005773583333333,36666.66666666666,-164333.33333333334,-478000.0,97421.95231,44.71,-1.707981706,-2.90670085,-64.66856384,-0.359999985,-364.5042419,-222.8168335,7.0,0
