time,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.fluid_pressure,field.temperature,field.airspeed,field.measured.pitch,field.measured.roll,field.measured.yaw,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist
2018-09-11 18:19:26.520,0.028,-0.003,-0.036,1.04931155,-0.00980665,9.40457735,-32000.0,-85000.0,-491000.0,97553.74756,48.5,0.0,-1.299247026,-0.907938302,-84.42404938,-0.029999999,-417.4713135,-43.13355255,1.0
2018-09-11 18:19:26.560,0.2925,-0.0045,-0.038,0.5736890250000001,0.063743225,8.845598299999999,-28000.0,-89500.0,-492500.0,97553.149415,48.5,0.0,-1.299247026,-0.907938302,-84.42404938,-0.089999996,-534.0879517,-41.09494019,3.0
2018-09-11 18:19:26.600,0.557,-0.006,-0.04,0.0980665,0.1372931,8.28661925,-24000.0,-94000.0,-494000.0,97552.55127,48.5,0.0,-1.299247026,-0.907938302,-84.42404938,-0.089999996,-534.0879517,-41.09494019,3.0
2018-09-11 18:19:26.640,0.6980000000000001,-0.023,-0.0423333333333333,-0.10787315,0.1569064,8.829253883333333,-24666.666666666668,-102666.66666666669,-495000.0,97551.9104,48.49666666666667,0.0,-1.299247026,-0.907938302,-84.42404938,-0.089999996,-534.0879517,-41.09494019,3.0
2018-09-11 18:19:26.680,0.839,-0.04,-0.0446666666666666,-0.3138128,0.1765197,9.371888516666669,-25333.33333333333,-111333.33333333331,-496000.0,97551.26953,48.49333333333333,0.0,-1.299247026,-0.907938302,-84.42404938,-0.1099999955,-534.0879517,-40.06665993,4.0
2018-09-11 18:19:26.720,0.98,-0.057,-0.047,-0.51975245,0.196133,9.91452315,-26000.0,-120000.0,-497000.0,97550.62866,48.49,0.0,-1.299247026,-0.907938302,-84.42404938,-0.129999995,-534.0879517,-39.03837967,5.0
2018-09-11 18:19:26.760,0.9745,-0.0365,-0.038,-0.554075725,0.24516625,9.997879675,-23000.0,-135000.0,-490000.0,97545.184325,48.49,0.0,-1.299247026,-0.907938302,-84.42404938,-0.149999991,-549.4180908,-36.99921799,7.0
2018-09-11 18:19:26.800,0.969,-0.016,-0.029,-0.588399,0.2941995,10.0812362,-20000.0,-150000.0,-483000.0,97539.73999,48.49,0.0,-1.299247026,-0.907938302,-84.42404938,-0.149999991,-549.4180908,-36.99921799,7.0
2018-09-11 18:19:26.840,0.8786666666666666,-0.0196666666666666,-0.0233333333333333,-0.6080123,0.3563082833333333,9.822994416666669,-19000.0,-164333.33333333334,-476000.0,97539.42464333332,48.49,0.0,-1.299247026,-0.907938302,-84.42404938,-0.149999991,-549.4180908,-36.99921799,7.0
2018-09-11 18:19:26.880,0.7883333333333333,-0.0233333333333333,-0.0176666666666666,-0.6276256,0.4184170666666666,9.564752633333333,-18000.0,-178666.66666666666,-469000.0,97539.10929666668,48.49,0.0,-0.965097606,13.7320919,-83.53307343,-0.179999992,-549.4180908,-34.95057678,9.0
