time,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.fluid_pressure,field.temperature,field.airspeed,field.measured.pitch,field.measured.roll,field.measured.yaw,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist
2018-07-21 01:05:25.000,2.359,-0.674,0.089,-0.392266,-0.36284605,22.2022556,-76000.0,474000.0,-243000.0,97111.6394,53.36,24.2878513336,1.701974869,-49.58001709,68.79004669,-0.299999982,-890.0123291,-38.52055359,6.0
2018-07-21 01:05:25.040,2.279,-0.65,0.1496666666666666,-0.4086104166666666,-0.2222840666666666,23.17638283333333,-81666.66666666667,455333.3333333333,-272333.3333333333,97113.68611333332,53.36,24.2878513336,1.701974869,-49.58001709,68.79004669,-0.5,-897.4004517,-36.01123047,8.0
2018-07-21 01:05:25.080,2.1990000000000003,-0.626,0.2103333333333333,-0.4249548333333333,-0.0817220833333333,24.150510066666666,-87333.33333333333,436666.6666666667,-301666.6666666667,97115.73282666667,53.36,24.2878513336,1.701974869,-49.58001709,68.79004669,-0.5,-897.4004517,-36.01123047,8.0
2018-07-21 01:05:25.120,2.119,-0.602,0.271,-0.44129925,0.0588399,25.1246373,-93000.0,418000.0,-331000.0,97117.77954,53.36,24.2878513336,1.701974869,-49.58001709,68.79004669,-0.5,-897.4004517,-36.01123047,8.0
2018-07-21 01:05:25.160,2.0135,-0.5645,0.2915,-0.32361945,0.24516625,25.041280775,-97500.0,377000.0,-369500.0,97117.77954,53.36,24.2878513336,1.701974869,-49.58001709,68.79004669,-0.829999983,-914.2015381,-33.53570938,11.0
2018-07-21 01:05:25.200,1.908,-0.527,0.312,-0.20593965,0.4314926,24.95792425,-102000.0,336000.0,-408000.0,97117.77954,53.36,24.2878513336,1.701974869,-49.58001709,68.79004669,-0.829999983,-914.2015381,-33.53570938,11.0
2018-07-21 01:05:25.240,1.7005,-0.497,0.309,-0.299102825,0.6423355749999999,23.52615335,-110000.0,296500.0,-433000.0,97114.138795,53.355,24.2878513336,1.701974869,-49.58001709,68.79004669,-1.319999933,-928.7851563,56.57513809,13.0
2018-07-21 01:05:25.280,1.493,-0.467,0.306,-0.392266,0.85317855,22.09438245,-118000.0,257000.0,-458000.0,97110.49805,53.35,24.2878513336,1.701974869,-49.58001709,68.79004669,-1.319999933,-928.7851563,56.57513809,13.0
2018-07-21 01:05:25.320,0.9506666666666668,-0.4416666666666667,0.2966666666666667,-0.5687857,1.0166227166666666,20.95027328333333,-122333.33333333331,232000.0,-466666.6666666667,97104.40877333331,53.35,24.2878513336,15.30467606,2.007789612,56.28668976,-1.319999933,-928.7851563,56.57513809,13.0
2018-07-21 01:05:25.360,0.4083333333333332,-0.4163333333333333,0.2873333333333333,-0.7453053999999999,1.1800668833333334,19.806164116666668,-126666.66666666669,207000.0,-475333.3333333333,97098.31949666666,53.35,24.19264242382222,15.30467606,2.007789612,56.28668976,-1.9799999,-814.7684326,56.07345581,15.0
