time,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.fluid_pressure,field.temperature,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist,field.measured.pitch,field.measured.roll,field.measured.yaw,fault_state,field.airspeed
2018-09-11 18:27:30.400,0.728,0.093,-0.077,0.7060788,1.0002783,10.5715687,-42000.0,-175000.0,-462000.0,97302.37427,41.25,-0.389999986,-361.223999,-37.31904221,7.0,1.685798407,12.40799141,-86.01924896,0.0,0.0
2018-09-11 18:27:30.440,0.728,0.093,-0.077,0.7060788,1.0002783,10.5715687,-42000.0,-175000.0,-462000.0,97302.37427,41.25,-0.389999986,-361.223999,-37.31904221,7.0,1.685798407,12.40799141,-86.01924896,0.0,0.0
2018-09-11 18:27:30.480,0.728,0.093,-0.077,0.7060788,1.0002783,10.5715687,-42000.0,-175000.0,-462000.0,97302.37427,41.25,-0.389999986,-361.223999,-37.31904221,7.0,1.685798407,12.40799141,-86.01924896,0.0,0.0
2018-09-11 18:27:30.520,0.7243333333333333,0.0423333333333333,-0.103,0.38245935,1.04931155,10.695786266666667,-40333.333333333336,-186666.66666666663,-462000.0,97300.37435,41.25,-0.539999962,-382.2584229,-35.32216263,9.0,1.685798407,12.40799141,-86.01924896,0.0,0.0
2018-09-11 18:27:30.560,0.7206666666666667,-0.0083333333333333,-0.129,0.0588399,1.0983448,10.820003833333333,-38666.66666666666,-198333.3333333333,-462000.0,97298.37443,41.25,-0.539999962,-382.2584229,-35.32216263,9.0,1.685798407,12.40799141,-86.01924896,0.0,0.0
2018-09-11 18:27:30.600,0.717,-0.059,-0.155,-0.26477955,1.14737805,10.9442214,-37000.0,-210000.0,-462000.0,97296.37451,41.25,-0.539999962,-382.2584229,-35.32216263,9.0,1.685798407,12.40799141,-86.01924896,0.0,0.0
2018-09-11 18:27:30.640,0.757,-0.005,-0.219,-0.53936575,0.6864655,11.13054775,-32000.0,-243000.0,-442000.0,97286.96899,41.25,-0.680000007,-382.2584229,-78.4018631,11.0,1.685798407,12.40799141,-86.01924896,0.0,0.0
2018-09-11 18:27:30.680,0.405,-0.00425,-0.1985,-0.63743225,0.6080123,10.6769901875,-32000.0,-249500.0,-437250.0,97285.53314,41.25,-0.75,-337.54959110000004,-78.46865463500001,12.0,1.22253418,18.1947279,-84.95846939,0.0,0.0
2018-09-11 18:27:30.720,0.053,-0.0035,-0.178,-0.73549875,0.5295591,10.223432625,-32000.0,-256000.0,-432500.0,97284.09729,41.25,-0.819999993,-292.8407593,-78.53544617,13.0,0.759269953,23.98146439,-83.89768982,0.0,0.0
2018-09-11 18:27:30.760,-0.299,-0.00275,-0.1575,-0.8335652499999999,0.4511059,9.7698750625,-32000.0,-262500.0,-427750.0,97282.66144,41.25,-0.819999993,-292.8407593,-78.53544617,13.0,0.759269953,23.98146439,-83.89768982,0.0,0.0
2018-09-11 18:27:30.800,-0.651,-0.002,-0.137,-0.93163175,0.3726527,9.3163175,-32000.0,-269000.0,-423000.0,97281.22559,41.25,-0.8849999905,-292.8407593,-78.618934635,14.0,0.759269953,23.98146439,-83.89768982,0.0,0.0
2018-09-11 18:27:30.840,-1.024,0.0084999999999999,-0.079,-0.887501825,0.446202575,9.644840275,-27000.0,-272000.0,-421000.0,97280.157475,41.25,-0.949999988,-292.8407593,-78.7024231,15.0,0.759269953,23.98146439,-83.89768982,0.0,0.0
2018-09-11 18:27:30.880,-1.397,0.019,-0.021,-0.8433719,0.51975245,9.97336305,-22000.0,-275000.0,-419000.0,97279.08936,41.25,-0.949999988,-292.8407593,-78.7024231,15.0,0.759269953,23.98146439,-83.89768982,0.0,0.0
2018-09-11 18:27:30.920,-1.403,0.0665,-0.021,-0.87279185,0.583495675,9.850779925,-21500.0,-254500.0,-434000.0,97275.057985,41.25,-1.090000033,-275.3183289,-78.90279388,17.0,0.759269953,23.98146439,-83.89768982,0.0,0.0
2018-09-11 18:27:30.960,-1.409,0.114,-0.021,-0.9022118,0.6472389,9.7281968,-21000.0,-234000.0,-449000.0,97271.02661,41.25,-1.090000033,-275.3183289,-78.90279388,17.0,0.759269953,23.98146439,-83.89768982,0.0,0.0
2018-09-11 18:27:31.000,-1.36325,0.12275,-0.026,-0.9291800875,0.583495675,9.855683249999998,-25000.0,-218500.0,-460750.0,97269.4747925,41.2475,-1.090000033,-275.3183289,-78.90279388,17.0,0.759269953,23.98146439,-83.89768982,0.0,0.0
2018-09-11 18:27:31.040,-1.3175,0.1315,-0.031,-0.956148375,0.5197524499999999,9.9831697,-29000.0,-203000.0,-472500.0,97267.922975,41.245000000000005,-1.1400000253333331,-275.3183289,-78.97329711666667,17.333333333333332,0.759269953,23.98146439,-83.89768982,0.0,0.0
2018-09-11 18:27:31.080,-1.27175,0.1402499999999999,-0.036,-0.9831166625,0.4560092249999999,10.11065615,-33000.0,-187500.0,-484250.0,97266.3711575,41.2425,-1.1900000176666663,-275.3183289,-79.04380035333334,17.666666666666668,0.759269953,23.98146439,-83.89768982,0.0,0.0
2018-09-11 18:27:31.120,-1.226,0.149,-0.041,-1.01008495,0.392266,10.2381426,-37000.0,-172000.0,-496000.0,97264.81934,41.24,-1.24000001,-275.3183289,-79.11430359,18.0,0.759269953,23.98146439,-83.89768982,0.0,0.0
2018-09-11 18:27:31.160,-1.185,0.126,-0.0385,-1.08853815,0.4314926,10.066526225,-34000.0,-145500.0,-507000.0,97264.81934,41.24,-1.314999998,-264.0289307,-79.214488985,19.0,-0.4983295199999999,10.2840367575,-83.14176178,0.0,0.0
2018-09-11 18:27:31.200,-1.144,0.103,-0.036,-1.16699135,0.4707192,9.89490985,-31000.0,-119000.0,-518000.0,97264.81934,41.24,-1.389999986,-252.7395325,-79.31467438,20.0,-1.755928993,-3.413390875,-82.38583374,0.0,0.0
2018-09-11 18:27:31.240,-1.0764999999999998,0.1315,-0.0295,-1.18660465,0.406975975,9.32612415,-27500.0,-94000.0,-526000.0,97264.3219,41.24,-1.469999969,-252.7395325,-79.40929794499999,21.0,-1.755928993,-3.413390875,-82.38583374,0.0,0.0
2018-09-11 18:27:31.280,-1.009,0.16,-0.023,-1.20621795,0.34323275,8.75733845,-24000.0,-69000.0,-534000.0,97263.82446,41.24,-1.549999952,-252.7395325,-79.50392151,22.0,-1.755928993,-3.413390875,-82.38583374,0.0,0.0
2018-09-11 18:27:31.320,-0.911,0.208,0.0034999999999999,-1.289574475,0.191229675,7.085304625000001,-25000.0,-43000.0,-538000.0,97261.743165,41.24,-1.6299999355,-245.00055695,-79.57071304499999,23.0,-1.755928993,-3.413390875,-82.38583374,0.0,0.0
2018-09-11 18:27:31.360,-0.813,0.256,0.03,-1.372931,0.0392266,5.4132708,-26000.0,-17000.0,-542000.0,97259.66187,41.24,-1.709999919,-237.2615814,-79.63750458,24.0,-1.755928993,-3.413390875,-82.38583374,0.0,0.0
2018-09-11 18:27:31.400,-0.7823333333333333,0.269,0.0396666666666666,-1.4285020166666669,0.0359577166666666,5.67805035,-24333.33333333333,-4333.333333333334,-542000.0,97259.68221333332,41.24,-1.7449999155,-237.2615814,-79.67090034750001,24.5,-1.755928993,-3.413390875,-82.38583374,0.0,0.0
2018-09-11 18:27:31.440,-0.7516666666666666,0.282,0.0493333333333333,-1.4840730333333332,0.0326888333333333,5.9428299,-22666.666666666668,8333.333333333332,-542000.0,97259.70255666666,41.24,-1.779999912,-237.2615814,-79.704296115,25.0,-1.755928993,-3.413390875,-82.38583374,0.0,0.0
2018-09-11 18:27:31.480,-0.721,0.295,0.059,-1.53964405,0.02941995,6.20760945,-21000.0,21000.0,-542000.0,97259.7229,41.24,-1.859999925,-220.96710205,-79.7710857425,26.5,-1.755928993,-3.413390875,-82.38583374,0.0,0.0
2018-09-11 18:27:31.520,-0.6966666666666667,0.3,0.0593333333333333,-1.5232996333333333,0.1732508166666666,5.155029016666666,-17000.0,32333.333333333336,-542000.0,97258.81551,41.24,-1.939999938,-204.6726227,-79.83787537,28.0,-1.755928993,-3.413390875,-82.38583374,0.0,0.0
2018-09-11 18:27:31.560,-0.6723333333333333,0.305,0.0596666666666666,-1.5069552166666669,0.3170816833333333,4.102448583333333,-13000.0,43666.66666666667,-542000.0,97257.90812,41.24,-1.939999938,-204.6726227,-79.83787537,28.0,-1.755928993,-3.413390875,-82.38583374,0.0,0.0
2018-09-11 18:27:31.600,-0.648,0.31,0.06,-1.4906108,0.46091255,3.04986815,-9000.0,55000.0,-542000.0,97257.00073,41.24,-1.959999919,-204.6726227,-79.865703585,29.0,-4.974229812500001,-15.0135773425,-81.56548309499999,0.0,0.0
2018-09-11 18:27:31.640,-0.577,0.2264999999999999,0.0705,-1.5298374,-0.0686465499999999,2.9223817,0.0,68000.0,-538000.0,97256.7688,41.24,-1.9799999,-204.6726227,-79.8935318,30.0,-8.192530632,-26.61376381,-80.74513245,0.0,0.0
2018-09-11 18:27:31.680,-0.506,0.143,0.081,-1.569064,-0.59820565,2.79489525,9000.0,81000.0,-534000.0,97256.53687,41.24,-1.954999924,-192.23719025,-79.9046669,31.0,-8.192530632,-26.61376381,-80.74513245,0.0,0.0
2018-09-11 18:27:31.720,-0.4343333333333333,0.1153333333333333,0.1036666666666666,-1.6246350166666668,-0.7126165666666667,3.5761583666666668,11000.0,89666.66666666667,-532666.6666666666,97255.62337666668,41.24,-1.929999948,-179.8017578,-79.915802,32.0,-8.192530632,-26.61376381,-80.74513245,0.0,0.0
2018-09-11 18:27:31.760,-0.3626666666666667,0.0876666666666666,0.1263333333333333,-1.6802060333333333,-0.8270274833333333,4.357421483333334,13000.0,98333.33333333331,-531333.3333333334,97254.70988333331,41.24,-1.929999948,-179.8017578,-79.915802,32.0,-8.192530632,-26.61376381,-80.74513245,0.0,0.0
2018-09-11 18:27:31.800,-0.291,0.06,0.149,-1.73577705,-0.9414384,5.1386846,15000.0,107000.0,-530000.0,97253.79639,41.24,-1.929999948,-179.8017578,-79.915802,32.0,-8.192530632,-26.61376381,-80.74513245,0.0,0.0
2018-09-11 18:27:31.840,-0.19,0.064,0.1935,-1.73577705,-0.9218251,6.1781895,17000.0,113500.0,-528500.0,97256.57654,41.235,-1.8749999405,-179.8017578,-79.92693329,32.5,-8.192530632,-26.61376381,-80.74513245,0.0,0.0
2018-09-11 18:27:31.880,-0.089,0.068,0.238,-1.73577705,-0.9022118,7.2176944,19000.0,120000.0,-527000.0,97259.35669,41.23,-1.819999933,-179.8017578,-79.93806458,33.0,-8.192530632,-26.61376381,-80.74513245,0.0,0.0
2018-09-11 18:27:31.920,-0.1203333333333333,0.0853333333333333,0.2713333333333333,-1.7128948666666668,-0.4086104166666667,6.027820866666667,22333.33333333333,121333.33333333331,-524333.3333333334,97259.34651666669,41.23,-1.639999986,-150.4108429,-79.90467072,35.0,-8.192530632,-26.61376381,-80.74513245,0.0,0.0
2018-09-11 18:27:31.960,-0.1516666666666666,0.1026666666666666,0.3046666666666667,-1.690012683333333,0.0849909666666666,4.837947333333334,25666.666666666668,122666.66666666669,-521666.6666666667,97259.33634333331,41.23,-1.639999986,-150.4108429,-79.90467072,35.0,-8.192530632,-26.61376381,-80.74513245,0.0,0.0
2018-09-11 18:27:32.000,-0.183,0.12,0.338,-1.6671305,0.57859235,3.6480738,29000.0,124000.0,-519000.0,97259.32617,41.23,-1.639999986,-150.4108429,-79.90467072,35.0,-10.005564691,-29.17349148,-81.96530533,0.0,0.0
2018-09-11 18:27:32.040,-0.2203333333333333,0.1026666666666666,0.3516666666666667,-1.7030882166666668,0.3726526999999999,3.1217835833333334,29000.0,125333.33333333331,-519333.3333333333,97259.37906666666,41.23,-1.639999986,-150.4108429,-79.90467072,35.0,-11.81859875,-31.73321915,-83.18547821,0.0,0.0
2018-09-11 18:27:32.080,-0.2576666666666666,0.0853333333333333,0.3653333333333333,-1.7390459333333332,0.1667130499999999,2.595493366666666,29000.0,126666.66666666669,-519666.6666666667,97259.43196333334,41.23,-1.429999948,-150.4108429,-79.87126923,37.0,-11.81859875,-31.73321915,-83.18547821,0.0,0.0
2018-09-11 18:27:32.120,-0.295,0.068,0.379,-1.77500365,-0.0392266,2.06920315,29000.0,128000.0,-520000.0,97259.48486,41.23,-1.120000005,-99.98989105,-79.79335022,39.0,-11.81859875,-31.73321915,-83.18547821,0.0,0.0
2018-09-11 18:27:32.160,-0.285,0.0395,0.3695,-1.750487025,0.30400615,2.2947561,33000.0,131500.0,-518500.0,97263.204955,41.23,-1.120000005,-99.98989105,-79.79335022,39.0,-11.81859875,-31.73321915,-83.18547821,0.0,0.0
2018-09-11 18:27:32.200,-0.275,0.011,0.36,-1.7259704,0.6472389,2.52030905,37000.0,135000.0,-517000.0,97266.92505,41.23,-1.120000005,-99.98989105,-79.79335022,39.0,-11.81859875,-31.73321915,-83.18547821,0.0,0.0
2018-09-11 18:27:32.240,-0.2435,-0.008,0.312,-1.77500365,0.367749375,3.95207995,39500.0,137500.0,-514000.0,97268.17932,41.23,-0.9399999975,-99.98989105,-79.759952545,40.0,-11.81859875,-31.73321915,-83.18547821,0.0,0.0
2018-09-11 18:27:32.280,-0.212,-0.027,0.264,-1.8240369,0.08825985,5.38385085,42000.0,140000.0,-511000.0,97269.43359,41.23,-0.84999999375,-99.98989105,-79.7432537075,40.5,-11.81859875,-31.73321915,-83.18547821,0.0,0.0
2018-09-11 18:27:32.320,-0.204,-0.037,0.2375,-1.809326925,0.279489525,5.952636549999999,44500.0,143000.0,-509500.0,97269.927975,41.23,-0.75999999,-99.98989105,-79.72655487,41.0,-11.81859875,-31.73321915,-83.18547821,0.0,0.0
2018-09-11 18:27:32.360,-0.196,-0.047,0.211,-1.79461695,0.4707192,6.52142225,47000.0,146000.0,-508000.0,97270.42236,41.23,-0.299999982,-64.5652771,-79.62637329,42.0,-16.25009155,-35.60848618,-88.48504639,0.0,0.0
2018-09-11 18:27:32.400,-0.1963333333333333,-0.042,0.2033333333333333,-1.7848103,0.4347614833333333,6.71755525,44666.66666666666,148000.0,-508666.6666666667,97272.26765666666,41.23,-0.0449999945,-64.5652771,-79.5651474,43.0,-16.25009155,-35.60848618,-88.48504639,0.0,0.0
2018-09-11 18:27:32.440,-0.1966666666666666,-0.037,0.1956666666666666,-1.77500365,0.3988037666666666,6.91368825,42333.333333333336,150000.0,-509333.3333333333,97274.11295333332,41.23,0.209999993,-64.5652771,-79.50392151,44.0,-16.25009155,-35.60848618,-88.48504639,0.0,0.0
2018-09-11 18:27:32.480,-0.197,-0.032,0.188,-1.765197,0.36284605,7.10982125,40000.0,152000.0,-510000.0,97275.95825,41.23,0.209999993,-64.5652771,-79.50392151,44.0,-16.25009155,-35.60848618,-88.48504639,0.0,0.0
2018-09-11 18:27:32.520,-0.189,-0.003,0.1903333333333333,-1.8109613666666664,0.2026707666666666,6.9823348,41000.0,153666.66666666666,-507333.3333333333,97278.58276333332,41.22666666666667,0.3933333253333333,-56.98369344,-79.44083913333333,44.66666666666666,-16.25009155,-35.60848618,-88.48504639,0.0,0.0
2018-09-11 18:27:32.560,-0.181,0.0259999999999999,0.1926666666666666,-1.856725733333333,0.0424954833333333,6.85484835,42000.0,155333.33333333334,-504666.6666666667,97281.20727666668,41.22333333333333,0.5766666576666667,-49.40210978,-79.37775675666667,45.333333333333336,-16.25009155,-35.60848618,-88.48504639,0.0,0.0
2018-09-11 18:27:32.600,-0.173,0.055,0.195,-1.9024901,-0.1176798,6.7273619,43000.0,157000.0,-502000.0,97283.83179,41.22,0.75999999,-41.82052612,-79.31467438,46.0,-16.25009155,-35.60848618,-88.48504639,0.0,0.0
2018-09-11 18:27:32.640,-0.1634999999999999,-0.01,0.205,-1.9024901,-0.0588398999999995,7.10982125,48000.0,158000.0,-501500.0,97286.95679,41.22,1.339999914,-41.82052612,-79.1031723,48.0,-16.25009155,-35.60848618,-88.48504639,0.0,0.0
2018-09-11 18:27:32.680,-0.154,-0.075,0.215,-1.9024901,9.18e-16,7.4922806,53000.0,159000.0,-501000.0,97290.08179,41.22,1.6499999165,-35.62507629,-78.96402359,49.0,-16.25009155,-35.60848618,-88.48504639,0.0,0.0
2018-09-11 18:27:32.720,-0.2199999999999999,-0.1139999999999999,0.2319999999999999,-1.848553525,-0.1127764749999995,8.1395195,53500.0,161000.0,-500000.0,97293.09082,41.22,1.959999919,-29.42962646,-78.82487488,50.0,-16.25009155,-35.60848618,-88.48504639,0.0,0.0
2018-09-11 18:27:32.760,-0.286,-0.153,0.249,-1.79461695,-0.22555295,8.7867584,54000.0,163000.0,-499000.0,97296.09985,41.22,1.959999919,-29.42962646,-78.82487488,50.0,-16.25009155,-35.60848618,-88.48504639,0.0,0.0
2018-09-11 18:27:32.800,-0.1683333333333333,-0.166,0.2826666666666667,-1.8240369,-0.3759215833333333,9.528794916666667,52333.333333333336,165000.0,-498333.3333333333,97298.34798,41.22,2.284999907,-29.42962646,-78.669029235,50.5,-17.430348395000003,-37.249826435,-91.33020401,0.0,0.0
2018-09-11 18:27:32.840,-0.0506666666666666,-0.179,0.3163333333333333,-1.85345685,-0.5262902166666668,10.270831433333331,50666.66666666666,167000.0,-497666.6666666667,97300.59611,41.22,2.609999895,-29.42962646,-78.51318359,51.0,-18.61060524,-38.89116669,-94.17536163,0.0,0.0
2018-09-11 18:27:32.880,0.067,-0.192,0.35,-1.8828768,-0.67665885,11.01286795,49000.0,169000.0,-497000.0,97302.84424,41.22,2.609999895,-29.42962646,-78.51318359,51.0,-18.61060524,-38.89116669,-94.17536163,0.0,0.0
2018-09-11 18:27:32.920,0.0856666666666666,-0.18,0.3973333333333333,-1.846919083333333,-0.6080123000000001,11.509738216666667,50000.0,167333.33333333334,-498333.3333333333,97306.48193333334,41.22,3.269999981,-32.29045868,-78.11243439,53.0,-18.61060524,-38.89116669,-94.17536163,0.0,0.0
2018-09-11 18:27:32.960,0.1043333333333333,-0.168,0.4446666666666666,-1.8109613666666664,-0.53936575,12.006608483333332,51000.0,165666.66666666666,-499666.6666666667,97310.11962666668,41.22,3.269999981,-32.29045868,-78.11243439,53.0,-18.61060524,-38.89116669,-94.17536163,0.0,0.0
2018-09-11 18:27:33.000,0.123,-0.156,0.492,-1.77500365,-0.4707192,12.50347875,52000.0,164000.0,-501000.0,97313.75732,41.22,3.269999981,-32.29045868,-78.11243439,53.0,-18.61060524,-38.89116669,-94.17536163,0.0,0.0
2018-09-11 18:27:33.040,0.0345,-0.1485,0.5215000000000001,-1.848553525,-0.348136075,11.95430635,52500.0,156500.0,-501500.0,97317.88635,41.22,3.929999828,-32.29045868,-77.66716003,55.0,-18.61060524,-38.89116669,-94.17536163,0.0,0.0
2018-09-11 18:27:33.080,-0.054,-0.141,0.551,-1.9221034,-0.22555295,11.40513395,53000.0,149000.0,-502000.0,97322.01538,41.22,4.143333117,-35.226885476666666,-77.48533884333334,55.66666666666666,-18.61060524,-38.89116669,-94.17536163,0.0,0.0
2018-09-11 18:27:33.120,-0.081,-0.1376666666666666,0.547,-1.9384478166666663,-0.0817220833333333,11.48358715,52000.0,147333.33333333334,-504666.6666666667,97324.58496,41.22,4.356666406,-38.16331227333333,-77.30351765666667,56.333333333333336,-18.61060524,-38.89116669,-94.17536163,0.0,0.0
2018-09-11 18:27:33.160,-0.108,-0.1343333333333333,0.543,-1.9547922333333327,0.0621087833333333,11.56204035,51000.0,145666.66666666666,-507333.3333333333,97327.15454,41.22,4.569999695,-41.09973907,-77.12169647,57.0,-18.61060524,-38.89116669,-94.17536163,0.0,0.0
2018-09-11 18:27:33.200,-0.135,-0.131,0.539,-1.97113665,0.20593965,11.64049355,50000.0,144000.0,-510000.0,97329.72412,41.22,4.8949997425,-41.09973907,-76.826702115,57.5,-20.253811835,-36.6901474,-99.743797315,0.0,0.0
2018-09-11 18:27:33.240,-0.1225,-0.0995,0.493,-1.97113665,0.4903324999999999,10.458792225,50000.0,140500.0,-510000.0,97333.45947,41.22,5.21999979,-41.09973907,-76.53170776,58.0,-21.89701843,-34.48912811,-105.312233,0.0,0.0
2018-09-11 18:27:33.280,-0.11,-0.068,0.447,-1.97113665,0.77472535,9.2770909,50000.0,137000.0,-510000.0,97337.19482,41.22,5.21999979,-41.09973907,-76.53170776,58.0,-21.89701843,-34.48912811,-105.312233,0.0,0.0
2018-09-11 18:27:33.320,-0.1765,-0.1125,0.4,-2.0495898500000003,0.750208725,9.5712904,53000.0,136000.0,-509500.0,97341.82434,41.215,5.21999979,-41.09973907,-76.53170776,58.0,-21.89701843,-34.48912811,-105.312233,0.0,0.0
2018-09-11 18:27:33.360,-0.243,-0.157,0.353,-2.12804305,0.7256921,9.8654899,56000.0,135000.0,-509000.0,97346.45386,41.21,5.889999866,-25.47111511,-75.83039856,60.0,-21.89701843,-34.48912811,-105.312233,0.0,0.0
2018-09-11 18:27:33.400,-0.2233333333333333,-0.177,0.3133333333333333,-2.1182364,0.65704555,10.1400761,52000.0,137000.0,-511000.0,97350.13224333333,41.21,5.889999866,-25.47111511,-75.83039856,60.0,-21.89701843,-34.48912811,-105.312233,0.0,0.0
2018-09-11 18:27:33.440,-0.2036666666666666,-0.197,0.2736666666666666,-2.10842975,0.588399,10.4146623,48000.0,139000.0,-513000.0,97353.81062666667,41.21,6.234999895,-25.47111511,-75.457481385,61.0,-21.89701843,-34.48912811,-105.312233,0.0,0.0
2018-09-11 18:27:33.480,-0.184,-0.217,0.234,-2.0986231,0.51975245,10.6892485,44000.0,141000.0,-515000.0,97357.48901,41.21,6.579999924,-25.47111511,-75.08456421,62.0,-21.89701843,-34.48912811,-105.312233,0.0,0.0
2018-09-11 18:27:33.520,0.0035,-0.172,0.1825,-2.054493175,0.55897905,10.390145675,40000.0,143000.0,-512000.0,97360.568235,41.21,6.579999924,-25.47111511,-75.08456421,62.0,-23.8534565,-34.78422546,-112.9659424,0.0,0.0
2018-09-11 18:27:33.560,0.191,-0.127,0.131,-2.01036325,0.59820565,10.09104285,36000.0,145000.0,-509000.0,97363.64746,41.21,7.289999962,-41.65878296,-74.23854065,64.0,-23.8534565,-34.78422546,-112.9659424,0.0,0.0
2018-09-11 18:27:33.600,0.1176666666666666,-0.143,0.1206666666666666,-1.9972877166666667,0.6243567166666667,10.231604833333332,35333.333333333336,144333.33333333334,-511000.0,97365.73893333333,41.21,7.6599998475,-41.65878296,-73.798828125,65.0,-23.8534565,-34.78422546,-112.9659424,0.0,0.0
2018-09-11 18:27:33.640,0.0443333333333333,-0.159,0.1103333333333333,-1.9842121833333333,0.6505077833333334,10.372166816666669,34666.666666666664,143666.66666666666,-513000.0,97367.83040666666,41.21,8.029999733,-41.65878296,-73.3591156,66.0,-23.8534565,-34.78422546,-112.9659424,0.0,0.0
2018-09-11 18:27:33.680,-0.029,-0.175,0.1,-1.97113665,0.67665885,10.5127288,34000.0,143000.0,-515000.0,97369.92188,41.21,8.283333142666667,-42.88431803333334,-73.02886963,66.66666666666667,-23.8534565,-34.78422546,-112.9659424,0.0,0.0
