time,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.fluid_pressure,field.temperature,field.airspeed,field.measured.pitch,field.measured.roll,field.measured.yaw,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist
2018-09-11 18:48:37.720,-0.051,-0.013,0.02,0.0980665,0.3726527,10.4538889,-491000.0,15000.0,-574000.0,97442.16919,48.5,0.0,-2.645366907,-0.891720176,-81.83808136,-22.02000046,-1524.739502,-43.45291519,127.0
2018-09-11 18:48:37.760,-0.0626666666666666,-0.015,0.02,0.0621087833333333,0.4249548333333333,10.408124533333334,-496333.3333333333,14000.0,-573666.6666666666,97442.47843333334,48.5,0.0,-2.645366907,-1.4336862565,-81.83808136,-21.965000155,-1524.739502,-43.45291519,63.5
2018-09-11 18:48:37.800,-0.0743333333333333,-0.017,0.02,0.0261510666666666,0.4772569666666666,10.362360166666669,-501666.6666666667,13000.0,-573333.3333333334,97442.78767666666,48.5,0.0,-2.645366907,-1.975652337,-81.83808136,-21.90999985,-1524.739502,-43.45291519,0.0
2018-09-11 18:48:37.840,-0.086,-0.019,0.02,-0.00980665,0.5295591,10.3165958,-507000.0,12000.0,-573000.0,97443.09692,48.5,0.0,-2.5390633345,-1.975652337,-82.16555023000001,-10.914999925999998,-1529.078308,-43.301605225,0.5
2018-09-11 18:48:37.880,-0.3805,-0.0419999999999999,0.037,-0.034323275,0.4511058999999999,10.341112425,-507000.0,12000.0,-573000.0,97443.09692,48.495000000000005,0.0,-2.432759762,-1.975652337,-82.4930191,0.079999998,-1533.417114,-43.15029526,1.0
2018-09-11 18:48:37.920,-0.675,-0.065,0.054,-0.0588399,0.3726527,10.36562905,-507000.0,12000.0,-573000.0,97443.09692,48.49,0.0,-2.432759762,-1.975652337,-82.4930191,0.079999998,-1533.417114,-43.15029526,1.0
2018-09-11 18:48:37.960,-0.3395,-0.075,0.036,-0.044129925,0.38245935,10.69905515,-454500.0,3000.0,-564500.0,97444.84863,48.49,0.0,-2.432759762,-1.975652337,-82.4930191,0.134999998,-783.4171217600001,-42.33183098,1.5
2018-09-11 18:48:38.000,-0.004,-0.085,0.018,-0.02941995,0.392266,11.03248125,-402000.0,-6000.0,-556000.0,97446.60034,48.49,0.0,-2.432759762,-1.975652337,-82.4930191,0.189999998,-33.41712952,-41.5133667,2.0
2018-09-11 18:48:38.040,0.163,-0.0793333333333333,0.0129999999999999,0.1046042666666666,0.3268883333333333,11.09132115,-346000.0,18000.0,-568000.0,97446.75089333332,48.49,0.0,-2.432759762,-1.975652337,-82.4930191,0.280000001,-41.54434204,-39.93632126,4.0
2018-09-11 18:48:38.080,0.33,-0.0736666666666666,0.0079999999999999,0.2386284833333333,0.2615106666666666,11.15016105,-290000.0,42000.0,-580000.0,97446.90144666668,48.49,0.0,-2.432759762,-1.975652337,-82.4930191,0.280000001,-41.54434204,-39.93632126,4.0
2018-09-11 18:48:38.120,0.497,-0.068,0.003,0.3726527,0.196133,11.20900095,-234000.0,66000.0,-592000.0,97447.052,48.49,0.0,-2.432759762,-1.975652337,-82.4930191,0.280000001,-41.54434204,-39.93632126,4.0
2018-09-11 18:48:38.160,0.545,-0.069,0.0126666666666666,0.44129925,0.2582417833333333,11.20900095,-318666.6666666667,84333.33333333333,-605333.3333333334,97447.39379666669,48.486666666666665,0.0,-2.432759762,-1.1688081025,-82.4930191,0.319999993,-41.54434204,-39.136026385,5.0
2018-09-11 18:48:38.200,0.593,-0.0699999999999999,0.0223333333333333,0.5099458,0.3203505666666666,11.20900095,-403333.3333333334,102666.66666666666,-618666.6666666666,97447.73559333332,48.48333333333333,0.0,-2.432759762,-0.361963868,-82.4930191,0.359999985,-41.54434204,-38.33573151,6.0
2018-09-11 18:48:38.240,0.641,-0.071,0.032,0.57859235,0.38245935,11.20900095,-488000.0,121000.0,-632000.0,97448.07739,48.48,0.0,-1.9833658933333331,0.1759322883333333,-82.72557830666666,0.3833333156666667,-41.56824747666666,-37.78531265666667,6.333333333333333
2018-09-11 18:48:38.280,0.6445000000000001,-0.0715,0.0405,0.524655775,0.250069575,11.272744175,-591500.0,72000.0,-613500.0,97448.83728,48.475,0.0,-1.5339720246666668,0.7138284446666666,-82.95813751333334,0.4066666463333333,-41.59215291333334,-37.234893803333335,6.666666666666667
2018-09-11 18:48:38.320,0.648,-0.072,0.049,0.4707192,0.1176798,11.3364874,-695000.0,23000.0,-595000.0,97449.59717,48.47,0.0,-1.084578156,1.251724601,-83.19069672,0.429999977,-41.61605835,-36.68447495,7.0
2018-09-11 18:48:38.360,0.6445000000000001,-0.073,0.054,0.44129925,0.181423025,11.40513395,-695000.0,23000.0,-595000.0,97449.59717,48.47,0.0,-1.084578156,1.251724601,-83.19069672,0.48999998,-41.61605835,-35.03394318,9.0
2018-09-11 18:48:38.400,0.641,-0.074,0.059,0.4118793,0.24516625,11.4737805,-695000.0,23000.0,-595000.0,97449.59717,48.47,0.0,-1.084578156,1.251724601,-83.19069672,0.48999998,-41.61605835,-35.03394318,9.0
2018-09-11 18:48:38.440,0.6126666666666667,-0.073,0.0603333333333333,0.4249548333333333,0.4249548333333333,11.313605216666668,-678000.0,17666.666666666668,-591000.0,97450.93384,48.46666666666667,0.0,-1.084578156,1.251724601,-83.19069672,0.514999971,-48.3230114,-34.203660965,10.0
2018-09-11 18:48:38.480,0.5843333333333334,-0.072,0.0616666666666666,0.4380303666666666,0.6047434166666666,11.153429933333332,-661000.0,12333.333333333334,-587000.0,97452.27051,48.46333333333333,0.0,-1.084578156,1.251724601,-83.19069672,0.539999962,-55.02996445,-33.37337875,11.0
2018-09-11 18:48:38.520,0.556,-0.071,0.063,0.4511059,0.784532,10.99325465,-644000.0,7000.0,-583000.0,97453.60718,48.46,0.0,-1.084578156,1.251724601,-83.19069672,0.539999962,-55.02996445,-33.37337875,11.0
2018-09-11 18:48:38.560,0.5365,-0.0695,0.043,0.4707192,0.8482752250000001,10.821638275000002,-653500.0,-8500.0,-576500.0,97454.449465,48.46,0.0,-1.084578156,1.251724601,-83.19069672,0.579999983,-55.02996445,-31.71281815,12.0
2018-09-11 18:48:38.600,0.517,-0.068,0.023,0.4903325,0.91201845,10.6500219,-663000.0,-24000.0,-570000.0,97455.29175,48.46,0.0,-1.084578156,15.02444363,-83.19069672,0.579999983,-55.02996445,-31.71281815,12.0
2018-09-11 18:48:38.640,0.4976666666666667,-0.0673333333333333,0.0086666666666666,0.4936013833333333,0.8499096666666667,10.842886016666666,-670000.0,-30666.666666666668,-564333.3333333334,97455.49316666668,48.45666666666667,0.0,0.524385095,15.02444363,-84.12354279,0.610000014,-14.30101395,-30.05070496,14.0
2018-09-11 18:48:38.680,0.4783333333333333,-0.0666666666666666,-0.0056666666666666,0.4968702666666666,0.7878008833333333,11.035750133333334,-677000.0,-37333.333333333336,-558666.6666666666,97455.69458333332,48.45333333333333,0.0,0.524385095,15.02444363,-84.12354279,0.610000014,-14.30101395,-30.05070496,14.0
2018-09-11 18:48:38.720,0.459,-0.066,-0.02,0.50013915,0.7256921,11.22861425,-684000.0,-44000.0,-553000.0,97455.896,48.45,0.0,0.524385095,15.02444363,-84.12354279,0.610000014,-14.30101395,-30.05070496,14.0
2018-09-11 18:48:38.760,0.4516666666666666,-0.0603333333333333,-0.037,0.46091255,0.8041453,11.055363433333332,-682666.6666666666,-56000.0,-544666.6666666666,97456.53686666666,48.45,0.0,0.524385095,15.02444363,-84.12354279,0.6200000045,-14.30101395,-29.227266315,15.0
2018-09-11 18:48:38.800,0.4443333333333333,-0.0546666666666666,-0.0539999999999999,0.42168595,0.8825985,10.882112616666666,-681333.3333333334,-68000.0,-536333.3333333334,97457.17773333332,48.45,0.0,0.524385095,15.02444363,-84.12354279,0.629999995,-14.30101395,-28.40382767,16.0
2018-09-11 18:48:38.840,0.437,-0.049,-0.071,0.38245935,0.9610517,10.7088618,-680000.0,-80000.0,-528000.0,97457.8186,48.45,0.0,0.524385095,15.02444363,-84.12354279,0.649999976,-15.99340439,-26.73748589,17.0
2018-09-11 18:48:38.880,0.4185,-0.048,-0.094,0.40207265,0.907115125,10.58137535,-680000.0,-80000.0,-528000.0,97457.8186,48.445,0.0,0.524385095,15.02444363,-84.12354279,0.649999976,-15.99340439,-26.73748589,17.0
2018-09-11 18:48:38.920,0.4,-0.047,-0.117,0.42168595,0.85317855,10.4538889,-680000.0,-80000.0,-528000.0,97457.8186,48.44,0.0,0.524385095,15.02444363,-84.12354279,0.649999976,-15.99340439,-26.73748589,17.0
