time,field.airspeed,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.fluid_pressure,field.temperature,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist,field.measured.pitch,field.measured.roll,field.measured.yaw,fault_state
2018-09-11 16:03:18.880,0.0,0.099,-0.149,-0.204,-2.67721545,0.81395195,11.4345539,245000.0,-218000.0,-375000.0,97258.17871,35.06,17.31999969,-310.863678,30.09318542,95.0,-21.00129509,37.30131149,-35.57452393,0.0
2018-09-11 16:03:18.920,0.0,0.0935,-0.1679999999999999,-0.1925,-2.67721545,0.9610517,11.66010685,245000.0,-215500.0,-379000.0,97262.887575,35.06,17.31999969,-310.863678,30.09318542,95.0,-20.816547395,36.789459225,-31.77309227,0.0
2018-09-11 16:03:18.960,0.0,0.088,-0.187,-0.181,-2.67721545,1.10815145,11.8856598,245000.0,-213000.0,-383000.0,97267.59644,35.06,17.31999969,-310.863678,30.09318542,95.0,-20.6317997,36.27760696,-27.97166061,0.0
2018-09-11 16:03:19.000,0.0,0.1169999999999999,-0.2033333333333333,-0.1676666666666666,-2.6739465666666664,1.0198916,12.634234083333334,245333.3333333333,-212333.3333333333,-384000.0,97268.37158666666,35.056666666666665,17.574999804999997,-310.863678,30.528515815,95.5,-20.6317997,36.27760696,-27.97166061,0.0
2018-09-11 16:03:19.040,0.0,0.146,-0.2196666666666666,-0.1543333333333333,-2.670677683333333,0.93163175,13.382808366666668,245666.66666666663,-211666.66666666663,-385000.0,97269.14673333331,35.053333333333335,17.82999992,-310.863678,30.96384621,96.0,-20.6317997,36.27760696,-27.97166061,0.0
2018-09-11 16:03:19.080,0.0,0.175,-0.236,-0.141,-2.6674088,0.8433719,14.13138265,246000.0,-211000.0,-386000.0,97269.92188,35.05,18.085000035,-333.0543518,31.356917385,96.5,-20.6317997,36.27760696,-27.97166061,0.0
2018-09-11 16:03:19.120,0.0,0.108,-0.1565,-0.1275,-2.701732075,0.5982056499999999,13.400787225,245000.0,-208500.0,-387500.0,97273.324585,35.05,18.34000015,-355.2450256,31.74998856,97.0,-20.6317997,36.27760696,-27.97166061,0.0
2018-09-11 16:03:19.160,0.0,0.041,-0.077,-0.114,-2.73605535,0.3530394,12.6701918,244000.0,-206000.0,-389000.0,97276.72729,35.05,18.34000015,-355.2450256,31.74998856,97.0,-20.6317997,36.27760696,-27.97166061,0.0
2018-09-11 16:03:19.200,0.0,0.0289999999999999,-0.0856666666666666,-0.1226666666666666,-2.8079707833333334,0.1601752833333333,11.928155283333332,243000.0,-205333.3333333333,-390333.3333333333,97278.04972,35.05,18.81999969,-355.2450256,32.47693634,99.0,-20.6317997,36.27760696,-27.97166061,0.0
2018-09-11 16:03:19.240,0.0,0.0169999999999999,-0.0943333333333333,-0.1313333333333333,-2.8798862166666668,-0.0326888333333333,11.186118766666668,242000.0,-204666.66666666663,-391666.6666666667,97279.37215,35.05,18.81999969,-355.2450256,32.47693634,99.0,-20.6317997,36.27760696,-27.97166061,0.0
2018-09-11 16:03:19.280,0.0,0.005,-0.103,-0.14,-2.95180165,-0.22555295,10.44408225,241000.0,-204000.0,-393000.0,97280.69458,35.05,18.97333272,-363.20998126666666,32.691083273333334,99.33333333333331,-20.6317997,36.27760696,-27.97166061,0.0
2018-09-11 16:03:19.320,0.0,0.0325,-0.0849999999999999,-0.174,-2.868445125,-0.12748645,10.6892485,242500.0,-202000.0,-394500.0,97284.365845,35.05,19.12666575,-371.17493693333336,32.905230206666666,99.66666666666669,-20.6317997,36.27760696,-27.97166061,0.0
2018-09-11 16:03:19.360,0.0,0.06,-0.067,-0.208,-2.7850886,-0.02941995,10.93441475,244000.0,-200000.0,-396000.0,97288.03711,35.05,19.27999878,-379.1398926,33.11937714,100.0,-20.6317997,36.27760696,-27.97166061,0.0
2018-09-11 16:03:19.400,0.0,0.0333333333333333,-0.0643333333333333,-0.2263333333333333,-2.7818197166666665,-0.0196132999999995,11.274378616666668,243333.3333333333,-199333.3333333333,-396666.6666666667,97290.73486333332,35.05,19.76000023,-379.1398926,33.72799301,101.0,-19.62748337,35.74206924,-21.02860832,0.0
2018-09-11 16:03:19.440,0.0,0.0066666666666666,-0.0616666666666666,-0.2446666666666666,-2.778550833333333,-0.009806649999999,11.614342483333331,242666.66666666663,-198666.66666666663,-397333.3333333333,97293.43261666669,35.05,19.8775000575,-387.66412355,33.86324310249999,101.25,-19.62748337,35.74206924,-21.02860832,0.0
2018-09-11 16:03:19.480,0.0,-0.02,-0.059,-0.263,-2.77528195,1.46e-15,11.95430635,242000.0,-198000.0,-398000.0,97296.13037,35.05,19.994999885,-396.1883545,33.998493194999995,101.5,-19.62748337,35.74206924,-21.02860832,0.0
2018-09-11 16:03:19.520,0.0,0.0813333333333333,-0.0393333333333333,-0.266,-2.752399766666666,0.1699819333333343,11.643762433333332,244333.3333333333,-195000.0,-397666.6666666667,97299.33268,35.04666666666667,20.23333295,-401.8711751333333,34.25771331666666,102.33333333333331,-19.62748337,35.74206924,-21.02860832,0.0
2018-09-11 16:03:19.560,0.0,0.1826666666666666,-0.0196666666666666,-0.269,-2.7295175833333336,0.3399638666666671,11.333218516666667,246666.66666666663,-192000.0,-397333.3333333333,97302.53499,35.04333333333333,20.471666015,-407.5539957666667,34.51693343833333,103.16666666666669,-19.62748337,35.74206924,-21.02860832,0.0
2018-09-11 16:03:19.600,0.0,0.284,-3.33e-17,-0.272,-2.7066354,0.5099458,11.0226746,249000.0,-189000.0,-397000.0,97305.7373,35.04,20.70999908,-413.2368164,34.77615356,104.0,-19.62748337,35.74206924,-21.02860832,0.0
2018-09-11 16:03:19.640,0.0,0.2604999999999999,-0.0225,-0.274,-2.6674088,0.6864655,10.95402805,250000.0,-187500.0,-395500.0,97306.909175,35.04,20.70999908,-413.2368164,34.77615356,104.0,-19.62748337,35.74206924,-21.02860832,0.0
2018-09-11 16:03:19.680,0.0,0.237,-0.045,-0.276,-2.6281822,0.8629852,10.8853815,251000.0,-186000.0,-394000.0,97308.08105,35.04,20.70999908,-413.2368164,34.77615356,104.0,-19.62748337,35.74206924,-21.02860832,0.0
2018-09-11 16:03:19.720,0.0,0.271,-0.089,-0.2635,-2.584052275,1.0591182,9.26728425,251000.0,-186000.0,-394000.0,97308.08105,35.04,21.18000031,-450.6370544,35.22417068,105.0,-21.2510376,36.92599106,-16.05609131,0.0
2018-09-11 16:03:19.760,0.0,0.305,-0.133,-0.251,-2.53992235,1.2552512,7.649187,251000.0,-186000.0,-394000.0,97308.08105,35.04,21.43000031,-450.6370544,35.427045820000004,105.5,-21.2510376,36.92599106,-16.05609131,0.0
2018-09-11 16:03:19.800,0.0,0.2986666666666666,-0.148,-0.246,-2.55953565,1.3108222166666668,7.299416483333333,252666.66666666663,-185333.3333333333,-393333.3333333333,97309.87345,35.04,21.68000031,-450.6370544,35.62992096,106.0,-21.2510376,36.92599106,-16.05609131,0.0
2018-09-11 16:03:19.840,0.0,0.2923333333333333,-0.163,-0.241,-2.57914895,1.3663932333333333,6.949645966666667,254333.3333333333,-184666.66666666663,-392666.6666666667,97311.66585,35.04,21.68000031,-450.6370544,35.62992096,106.0,-21.2510376,36.92599106,-16.05609131,0.0
2018-09-11 16:03:19.880,0.0,0.286,-0.178,-0.236,-2.59876225,1.42196425,6.59987545,256000.0,-184000.0,-392000.0,97313.45825,35.04,22.19999886,-479.6047363,35.99338531,107.0,-21.2510376,36.92599106,-16.05609131,0.0
2018-09-11 16:03:19.920,0.0,0.265,-0.1756666666666666,-0.2413333333333333,-2.6085689,1.12776475,7.763597916666666,256333.3333333333,-184333.3333333333,-390333.3333333333,97319.7937,35.04,22.479999545,-479.6047363,36.16244888,107.5,-21.2510376,36.92599106,-16.05609131,0.0
2018-09-11 16:03:19.960,0.0,0.244,-0.1733333333333333,-0.2466666666666666,-2.61837555,0.83356525,8.927320383333333,256666.66666666663,-184666.66666666663,-388666.6666666667,97326.12915,35.04,22.76000023,-479.6047363,36.33151245,108.0,-21.2510376,36.92599106,-16.05609131,0.0
2018-09-11 16:03:20.000,0.0,0.223,-0.171,-0.252,-2.6281822,0.53936575,10.09104285,257000.0,-185000.0,-387000.0,97332.4646,35.04,22.76000023,-479.6047363,36.33151245,108.0,-21.2510376,36.92599106,-16.05609131,0.0
2018-09-11 16:03:20.040,0.0,0.259,-0.1776666666666666,-0.2453333333333333,-2.6870221,0.32361945,10.888650383333331,258333.3333333333,-183666.66666666663,-388333.3333333333,97334.39941333332,35.03666666666667,22.76000023,-479.6047363,36.33151245,108.0,-21.2510376,36.92599106,-16.05609131,0.0
2018-09-11 16:03:20.080,0.0,0.295,-0.1843333333333333,-0.2386666666666666,-2.745862,0.10787315,11.686257916666666,259666.66666666663,-182333.3333333333,-389666.6666666667,97336.33422666667,35.03333333333333,23.055000305,-480.33972165,36.470989225,108.5,-21.2510376,36.92599106,-16.05609131,0.0
2018-09-11 16:03:20.120,0.0,0.331,-0.191,-0.232,-2.8047019,-0.10787315,12.48386545,261000.0,-181000.0,-391000.0,97338.26904,35.03,23.35000038,-481.074707,36.610466,109.0,-21.2510376,36.92599106,-16.05609131,0.0
2018-09-11 16:03:20.160,0.0,0.3,-0.147,-0.23,-2.7654753000000003,-0.36284605,12.753548325,261500.0,-182000.0,-388500.0,97339.648435,35.03,23.644999505,-481.074707,36.716114045,109.5,-21.557478905,38.82997513,-11.717406989,0.0
2018-09-11 16:03:20.200,0.0,0.269,-0.103,-0.228,-2.7262487,-0.61781895,13.0232312,262000.0,-183000.0,-386000.0,97341.02783,35.03,23.93999863,-481.074707,36.82176209,110.0,-21.86392021,40.7339592,-7.378722668,0.0
2018-09-11 16:03:20.240,0.0,0.2885,-0.1175,-0.21,-2.740958675,-0.6325289249999999,12.09159945,262500.0,-182000.0,-387000.0,97343.78967,35.03,23.93999863,-481.074707,36.82176209,110.0,-21.86392021,40.7339592,-7.378722668,0.0
2018-09-11 16:03:20.280,0.0,0.308,-0.132,-0.192,-2.75566865,-0.6472389,11.1599677,263000.0,-181000.0,-388000.0,97346.55151,35.03,23.93999863,-481.074707,36.82176209,110.0,-21.86392021,40.7339592,-7.378722668,0.0
2018-09-11 16:03:20.320,0.0,0.2324999999999999,-0.161,-0.1655,-2.73605535,-0.12748645,10.625505274999998,263500.0,-182000.0,-389000.0,97349.945065,35.03,24.52999878,-500.6378174,36.94010544,111.0,-21.86392021,40.7339592,-7.378722668,0.0
2018-09-11 16:03:20.360,0.0,0.157,-0.19,-0.139,-2.71644205,0.392266,10.09104285,264000.0,-183000.0,-390000.0,97353.33862,35.03,24.52999878,-500.6378174,36.94010544,111.0,-21.86392021,40.7339592,-7.378722668,0.0
2018-09-11 16:03:20.400,0.0,0.0906666666666666,-0.1996666666666666,-0.1303333333333333,-2.6510643833333334,0.6897343833333334,10.460426666666669,262000.0,-182000.0,-392000.0,97355.75561333331,35.03,24.834999085,-500.6378174,36.96967697,112.0,-21.86392021,40.7339592,-7.378722668,0.0
2018-09-11 16:03:20.440,0.0,0.0243333333333333,-0.2093333333333333,-0.1216666666666666,-2.5856867166666664,0.9872027666666668,10.829810483333333,260000.0,-181000.0,-394000.0,97358.17260666667,35.03,25.13999939,-500.6378174,36.9992485,113.0,-21.86392021,40.7339592,-7.378722668,0.0
