time,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.fluid_pressure,field.temperature,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist,field.measured.pitch,field.measured.roll,field.measured.yaw,fault_state,field.airspeed
2018-09-11 22:05:28.960,0.653,-0.004,-0.206,-0.196133,0.1372931,7.8257067,316000.0,-369000.0,-332000.0,97876.70898,37.9,0.0949999985,-466.7238159,-39.8939886075,3.5,-2.802027464,-1.174986959,-78.98274231,0.0,0.0
2018-09-11 22:05:29.000,0.7110000000000001,-0.045,-0.181,-0.2745862,0.0392266,8.4533323,296000.0,-356000.0,-336000.0,97875.482175,37.9,0.109999999,-466.7238159,-39.41511154,4.0,-2.802027464,-1.174986959,-78.98274231,0.0,0.0
2018-09-11 22:05:29.040,0.769,-0.086,-0.156,-0.3530394,-0.0588399,9.0809579,276000.0,-343000.0,-340000.0,97874.25537,37.9,0.209999993,-478.5396729,-37.50795746,6.0,-3.947096825,5.603793144,-76.25088501,0.0,0.0
2018-09-11 22:05:29.080,0.7805,-0.0995,-0.12,-0.3530394,-0.053936575,9.7085835,290000.0,-371500.0,-328000.0,97871.975705,37.9,0.237499993,-478.5396729,-75.58598899500001,6.5,-3.947096825,5.603793144,-76.25088501,0.0,0.0
2018-09-11 22:05:29.120,0.792,-0.113,-0.084,-0.3530394,-0.04903325,10.3362091,304000.0,-400000.0,-316000.0,97869.69604,37.9,0.264999993,-478.5396729,-113.66402053,7.0,-3.947096825,5.603793144,-76.25088501,0.0,0.0
2018-09-11 22:05:29.160,0.8026666666666666,-0.1043333333333333,-0.0613333333333333,-0.3530394,-0.0751843166666666,10.54214875,309666.6666666667,-416666.6666666667,-304000.0,97871.25447333332,37.9,0.2924999929999999,-478.5396729,-151.742052065,7.5,-3.947096825,5.603793144,-76.25088501,0.0,0.0
2018-09-11 22:05:29.200,0.8133333333333334,-0.0956666666666666,-0.0386666666666666,-0.3530394,-0.1013353833333333,10.7480884,315333.3333333333,-433333.3333333333,-292000.0,97872.81290666666,37.9,0.319999993,-478.5396729,-189.8200836,8.0,-3.947096825,5.603793144,-76.25088501,0.0,0.0
2018-09-11 22:05:29.240,0.824,-0.087,-0.016,-0.3530394,-0.12748645,10.95402805,321000.0,-450000.0,-280000.0,97874.37134,37.9,0.429999977,-371.2286072,-187.9389496,9.0,-3.947096825,5.603793144,-76.25088501,0.0,0.0
2018-09-11 22:05:29.280,0.7916666666666666,-0.1013333333333333,0.0033333333333333,-0.3301572166666666,0.0555710166666666,11.07170785,326000.0,-463333.3333333333,-274000.0,97873.05705,37.9,0.429999977,-371.2286072,-187.9389496,9.0,-3.947096825,5.603793144,-76.25088501,0.0,0.0
2018-09-11 22:05:29.320,0.7593333333333333,-0.1156666666666666,0.0226666666666666,-0.3072750333333333,0.2386284833333333,11.18938765,331000.0,-476666.6666666667,-268000.0,97871.74276,37.9,0.519999981,-371.2286072,-186.0521088,11.0,-2.522883654,20.31264496,-74.63201904,0.0,0.0
2018-09-11 22:05:29.360,0.727,-0.13,0.042,-0.28439285,0.42168595,11.30706745,336000.0,-490000.0,-262000.0,97870.42847,37.9,0.519999981,-371.2286072,-186.0521088,11.0,-2.522883654,20.31264496,-74.63201904,0.0,0.0
2018-09-11 22:05:29.400,0.599,-0.176,0.032,-0.181423025,0.5982056499999999,11.821916575,364000.0,-523500.0,-227000.0,97872.665405,37.895,0.519999981,-371.2286072,-186.0521088,11.0,-2.522883654,20.31264496,-74.63201904,0.0,0.0
2018-09-11 22:05:29.440,0.471,-0.222,0.022,-0.0784532,0.77472535,12.3367657,392000.0,-557000.0,-192000.0,97874.90234,37.89,0.610000014,-377.8379517,-184.1710358,13.0,-2.522883654,20.31264496,-74.63201904,0.0,0.0
2018-09-11 22:05:29.480,0.432,-0.2423333333333333,-0.0026666666666666,0.0163444166666666,0.83356525,12.552512,417000.0,-582333.3333333334,-168000.0,97875.56152,37.89,0.610000014,-377.8379517,-184.1710358,13.0,-2.522883654,20.31264496,-74.63201904,0.0,0.0
2018-09-11 22:05:29.520,0.3929999999999999,-0.2626666666666666,-0.0273333333333333,0.1111420333333333,0.89240515,12.7682583,442000.0,-607666.6666666666,-144000.0,97876.2207,37.89,0.6399999855,-377.8379517,-183.2396927,14.0,-2.522883654,20.31264496,-74.63201904,0.0,0.0
2018-09-11 22:05:29.560,0.354,-0.283,-0.052,0.20593965,0.95124505,12.9840046,467000.0,-633000.0,-120000.0,97876.87988,37.89,0.669999957,-377.8379517,-182.3083496,15.0,-2.522883654,20.31264496,-74.63201904,0.0,0.0
2018-09-11 22:05:29.600,0.3555,-0.2555,-0.1025,0.30400615,1.0983448,12.930068025,508500.0,-691500.0,-69500.0,97881.52771,37.895,0.689999968,-381.60906985,-181.3603897,16.0,-2.522883654,20.31264496,-74.63201904,0.0,0.0
2018-09-11 22:05:29.640,0.357,-0.228,-0.153,0.40207265,1.24544455,12.87613145,550000.0,-750000.0,-19000.0,97886.17554,37.9,0.709999979,-385.380188,-180.4124298,17.0,-2.522883654,20.31264496,-74.63201904,0.0,0.0
